Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	290
Res2_Phage_A1_1 - illumina_universal_adapter	0.0	7.181011395187932e-05	7.181011395187932e-05	7.181011395187932e-05	7.181011395187932e-05	7.181011395187932e-05	7.181011395187932e-05	7.181011395187932e-05	7.181011395187932e-05	7.899112534706726e-05	0.0001364392165085707	0.00014362022790375865	0.0001508012392989466	0.0002010683190652621	0.0002441543874363897	0.0002513353988315776	0.00029442146720270524	0.0003734125925497725	0.00040931764952571216	0.0006678340597524778	0.0008258163104466123	0.0010340656409070625	0.0011920478916011969	0.0013643921650857073	0.0015080123929894658	0.0017808908260066071	0.0021255793729756276	0.0024559058971542727	0.002764689387147354	0.003166826025277879	0.003619229743174718	0.003963918290143739	0.004380416951064639	0.004674838418267343	0.004990802919655613	0.005335491466624634	0.005773533161731097	0.006269022947999065	0.007015848133098611	0.0077913973637789066	0.008495136480507325	0.00913424649467905	0.009837985611407469	0.010757155069991522	0.012092823189496478	0.013428491309001433	0.01541763146546849	0.017270332405426976	0.019403092789797793	0.021650749356491618	0.024666774142470548	0.02849425321610572	0.03316909163437306	0.03979716515213152	0.04834256871240516	0.05940850727238976	0.07338993645882066	0.09244834070164944	0.11447250265069082	0.13666900887321673	0.15873625689062926	0.18415703722959453	0.212565118308958	0.23310999191059065	0.25134976085436805	0.2524125505408558
Res2_Phage_A1_2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.462910255669139e-05	0.00022979236464601384	0.0003734125925497725	0.0005601188888246587	0.0007683682192851088	0.0009191694585840553	0.0011130567662541297	0.0012423149713675123	0.0015295554271750294	0.0019245110539103656	0.0023769147718072053	0.002678517250405099	0.0032314551278345696	0.004164986609209001	0.004940535839889298	0.005881248332658916	0.007037391167284174	0.008782376936314843	0.010053415953263105	0.011209558787888362	0.01305507871645166	0.015934664285922023	0.01948208391514486	0.023453183216683784	0.027840781179143615	0.032616153756943586	0.03871283243145814	0.046798651262439754	0.056938239352445116	0.06836322848218912	0.08143985023282634	0.09695801585782746	0.11683505539970766	0.14320372924283775	0.1745344819600427	0.21363508900684097	0.2576618698707382	0.30713185737218784	0.36060884923215236	0.4207785437124321	0.5102108596281025	0.6178183153849937	0.7216701021822016	0.8263979723696224	0.9109687435707509	0.998440643375535	1.1003535570960419	1.2247071314265114	1.3384687139490787	1.4211221551076918	1.4744986128081237	1.5066982679041463	1.5089818295278161
Res2_Phage_A2_2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6106499506750324e-05	3.263312438343791e-05	3.263312438343791e-05	3.263312438343791e-05	0.0001370591224104392	0.0004177039921080052	0.001788295216212397	0.0041117736723131765	0.007649204355477846	0.010742824547027758	0.0120350962726119	0.01343832062109973	0.016068550446404824	0.02072203398348307	0.02425946466664774	0.027999220720989725	0.03131474615834702	0.03298556212677904	0.03455847872206075	0.036425093436793385	0.03843529389881317	0.040621713232503506	0.0429843514378644	0.0454057292671155	0.04800332596803716	0.050489970046055134	0.05321809924451054	0.056239926562416886	0.05946407925150056	0.06324299505510265	0.06745266810056615	0.07175371389430327	0.07677268842447602	0.08293382230806909	0.08994994405050824	0.10099951996674032	0.1174074549067329	0.14128837533053276	0.17108241789261158	0.20530803874596124	0.2405844462044576	0.27428141044279564	0.3044735771223524	0.3270491725708147	0.34299371714456245	0.35347547669652274	0.36319362113791054	0.3728203928310247	0.3846857968568427	0.4020857787780918	0.4265932551900537	0.45755556360505956	0.4895621320003355	0.5132015673036979	0.535633577004873	0.5378265229634401
Res2_Phage_A3_1 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022467492347010416	0.0011233746173505209	0.0011233746173505209	0.0014603870025556773	0.0016850619260257815	0.0016850619260257815	0.002471424158171146	0.0028084365433763024	0.003370123852051563	0.003931811160726824	0.003931811160726824	0.003931811160726824	0.004381161007667031	0.005953885471957761	0.006290897857162918	0.007301935012778387	0.007414272474513439	0.008425309630128908	0.009324009324009324	0.011907770943915522	0.013929845255146461	0.01505321987249698	0.020220743112309376	0.021568792653130005	0.024601904119976408	0.030218777206729018	0.03561097537001152	0.041564860841969274	0.04864212093127756	0.056955093099671415	0.0700985761226725	0.08728620776813548	0.10919201280647065	0.1364900160080883	0.17007891706686887	0.20175808127615355	0.2270340101665403	0.228606734630831
Res2_Phage_A3_2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033701238520515627	0.0006740247704103125	0.0011233746173505209	0.0011233746173505209	0.0011233746173505209	0.0013480495408206253	0.0016850619260257815	0.0016850619260257815	0.00213441177296599	0.0022467492347010417	0.0022467492347010417	0.003145448928581459	0.0044934984694020835	0.004605835931137135	0.005055185778077344	0.006066222933692814	0.007863622321453647	0.008762322015334062	0.012244783329120677	0.01550256971943719	0.017973993877608334	0.022692167270480523	0.028646052742438283	0.034487600752660996	0.042688235459319795	0.05122588255118375	0.06369534080377455	0.0782992108293313	0.09627320470693965	0.11615693543404386	0.14615103771730276	0.18266071278119472	0.228606734630831	0.28668520234785294	0.3511669053837728	0.42789339174881336	0.5163029741342994	0.6007807453590586	0.6881792905889291	0.7488415199258572	0.8162439969668884	0.877580251074227	0.946667790041284	1.015530654084871	1.0777656078860898	1.1168590445698878	1.14269666076895	1.1447187350801808
Res2_Phage_A4_2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3003300330033e-05	0.00046204620462046204	0.0006270627062706271	0.0007920792079207921	0.0013201320132013201	0.002277227722772277	0.0029702970297029703	0.0038943894389438945	0.00471947194719472	0.005313531353135314	0.005940594059405941	0.006402640264026402	0.007524752475247526	0.008316831683168316	0.00891089108910891	0.009273927392739275	0.010066006600660066	0.011683168316831683	0.012409240924092409	0.012838283828382837	0.013267326732673269	0.014224422442244224	0.015643564356435644	0.016468646864686468	0.01772277227722772	0.018976897689768978	0.02033003300330033	0.022376237623762375	0.024686468646864683	0.026468646864686467	0.030066006600660066	0.03356435643564356	0.03762376237623762	0.042706270627062705	0.04877887788778878	0.05445544554455445	0.06306930693069307	0.07257425742574258	0.08448844884488448	0.09831683168316832	0.12396039603960396	0.16013201320132014	0.1980858085808581	0.23603960396039603	0.2688448844884489	0.30293729372937295	0.35089108910891087	0.4179537953795379	0.48264026402640264	0.5382508250825083	0.572970297029703	0.5971287128712872	0.5988448844884489
Res2_Phage_A5_1 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0009344363817902e-05	0.00010004672181908951	0.00010004672181908951	0.00010004672181908951	0.00010004672181908951	0.00014006541054672534	0.00020009344363817902	0.00030014016545726856	0.00030014016545726856	0.00030014016545726856	0.0007003270527336265	0.001040485906918531	0.00124057935055671	0.0015207101716501607	0.0017808316483797933	0.002040953125109426	0.002261055913111423	0.00248115870111342	0.002681252144751599	0.0029613829658450496	0.0032014950982108643	0.0032014950982108643	0.0035816726411234045	0.0038217847734892197	0.003901822150944491	0.004261990349493214	0.004902289369135386	0.005562597733141378	0.006042821997873007	0.006182887408419732	0.006603083640059908	0.0070032705273362665	0.008263859222256793	0.009204298407356235	0.010204765625547129	0.010945111367008393	0.011965587929563105	0.013446279412485631	0.01468685876304234	0.016547727788877403	0.018828793046352647	0.022110325522018782	0.024271334713311117	0.02677250275878835	0.03137465196246647	0.037457492649067115	0.04666179105642335	0.05670648192705994	0.06825187362498286	0.08163812500437705	0.09544457261541141	0.11009141268972611	0.12565868260477642	0.13670384069360392	0.1472687745176998	0.14776900812679522
Res2_Phage_A5_2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.00280330914537e-05	0.0002401121323658148	0.0007403457414612624	0.0013606354167396174	0.0021209905025646974	0.0030614296876641392	0.0031814857538470464	0.00334156050875759	0.0041819529720379415	0.0053825136338670155	0.00630294347460264	0.007263392004065899	0.008744083486988422	0.009564466605904957	0.010745017923370213	0.012165681373201283	0.014246653187038346	0.016107522212873412	0.0183285594372572	0.02024945649618372	0.02307077405148204	0.027072642924245622	0.030914437042098664	0.03595679182178077	0.040799053157824706	0.04846263204916697	0.05686655668197048	0.0656106401689589	0.07579539645014222	0.0883012366775284	0.10518912332059069	0.12573871998223168	0.15207101716501606	0.18536656618640907	0.2236844606431203	0.26438346707912597	0.30856409943443586	0.353385030809388	0.39996678448835604	0.4624559669365594	0.529307186456075	0.5957582190883143	0.6604084107278099	0.7113121827893626	0.7675784591404187	0.8403724539359881	0.9468421752958631	1.0507507005771695	1.1333692834553737	1.1918766063751771	1.2230311555496416	1.2252722021183893
Res2_Phage_A6_1 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.780442491677007e-05	0.00033902212458385036	0.00033902212458385036	0.0006780442491677007	0.0006780442491677007	0.0007458486740844708	0.0013560884983354015	0.0019663283225863316	0.0023731548720869523	0.0023731548720869523	0.0023731548720869523	0.002712176996670803	0.002712176996670803	0.003051199121254653	0.003051199121254653	0.003051199121254653	0.003661438945505584	0.003729243370422354	0.004068265495006204	0.004068265495006204	0.004678505319257135	0.005153136293674526	0.005966789392675765	0.006170202667426077	0.007187269041177629	0.00840774868967949	0.009017988513930418	0.01037407701226582	0.011797969935517991	0.013628689408270783	0.017357932778693137	0.018510608002278228	0.021087176149115493	0.024070570845453377	0.02929151156404467	0.03356319033380119	0.03864852220255894	0.04671724876765458	0.05770156560417132	0.07221171253636012	0.09451936833397748	0.12876060291694635	0.16225598882583075	0.19819233403171893	0.23338283056352255	0.27128550409199703	0.30518771655038207	0.3345470325393435	0.35766834143596216	0.35970247418346524
