Sample	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
Res2_Phage_E4_2	192841.0	79578.0	137999.0	181832.0	212911.0	234245.0	246867.0	253800.0	255647.0	254959.0	251608.0	245677.0	239250.0	230402.0	221790.0	213501.0	202812.0	191438.0	180138.0	166580.0	152343.0	133889.0	113086.0	90551.0	70353.0	55655.0	201060.0	1878905.0
Res2_Phage_E5_1	1971.0	3147.0	5570.0	7446.0	9087.0	10216.0	11644.0	13054.0	14942.0	16475.0	18362.0	20153.0	22152.0	24000.0	25765.0	27811.0	29172.0	30444.0	31024.0	31005.0	30608.0	29776.0	28550.0	26469.0	23897.0	21674.0	27783.0	198157.0
Res2_Phage_E5_2	1933.0	3141.0	5562.0	7427.0	9065.0	10200.0	11607.0	13030.0	14888.0	16413.0	18259.0	20049.0	21988.0	23719.0	25314.0	27176.0	28047.0	28541.0	27947.0	26171.0	22832.0	20218.0	16977.0	13578.0	10722.0	8735.0	37157.0	269658.0
Res2_Phage_E6_1	68039.0	5296.0	8278.0	9910.0	11246.0	12482.0	13796.0	14659.0	16259.0	17405.0	18885.0	20111.0	21595.0	22648.0	23231.0	24591.0	24835.0	25410.0	25520.0	25397.0	24748.0	23572.0	22648.0	21376.0	19063.0	17687.0	39592.0	353265.0
Res2_Phage_E6_2	66175.0	5256.0	8223.0	9855.0	11183.0	12412.0	13677.0	14527.0	16113.0	17182.0	18646.0	19763.0	21055.0	21916.0	22163.0	23131.0	22736.0	21956.0	20433.0	18092.0	14620.0	11899.0	9066.0	6347.0	4661.0	4060.0	49307.0	447090.0
Res2_Phage_F1_1	238681.0	30356.0	45234.0	56106.0	63319.0	69242.0	73408.0	76256.0	78844.0	80424.0	81356.0	81800.0	82662.0	82552.0	82954.0	82615.0	81263.0	81297.0	79997.0	78861.0	77438.0	74621.0	72718.0	69486.0	65797.0	60685.0	94236.0	906992.0
Res2_Phage_F1_2	231187.0	30281.0	45135.0	56033.0	63187.0	69070.0	73200.0	76014.0	78569.0	80035.0	80828.0	81142.0	81721.0	81308.0	81199.0	80074.0	77718.0	75812.0	71941.0	66749.0	58988.0	48883.0	37152.0	25196.0	18129.0	14377.0	106323.0	1158949.0
Res2_Phage_F2_1	102972.0	24663.0	38307.0	48110.0	54105.0	57012.0	58898.0	59215.0	58448.0	57498.0	54628.0	53243.0	50897.0	48345.0	45912.0	43228.0	40933.0	38279.0	36342.0	34101.0	31794.0	29764.0	27769.0	25935.0	23531.0	21426.0	35092.0	298303.0
Res2_Phage_F2_2	100060.0	24607.0	38239.0	48020.0	53994.0	56879.0	58733.0	59010.0	58223.0	57261.0	54256.0	52761.0	50289.0	47586.0	44831.0	41730.0	38857.0	35399.0	32084.0	28045.0	23064.0	18098.0	12876.0	8176.0	5562.0	4208.0	36675.0	409227.0
Res2_Phage_F3_1	13416.0	11961.0	27402.0	39922.0	49070.0	56261.0	62075.0	67127.0	71462.0	74097.0	74650.0	75882.0	75256.0	74097.0	71960.0	70069.0	66714.0	63255.0	59515.0	56414.0	52615.0	48165.0	43032.0	37845.0	32888.0	28676.0	57289.0	343837.0
Res2_Phage_F3_2	12837.0	11868.0	27249.0	39693.0	48772.0	55912.0	61669.0	66691.0	70962.0	73550.0	74033.0	75175.0	74483.0	73169.0	70706.0	68383.0	63966.0	58243.0	51268.0	44010.0	33261.0	27745.0	21714.0	16241.0	12719.0	10305.0	71658.0	488670.0
Res2_Phage_F4_1	4960.0	6165.0	11528.0	16040.0	19125.0	22450.0	25319.0	27888.0	31122.0	34518.0	37776.0	40867.0	44017.0	47130.0	49324.0	51706.0	52931.0	52758.0	52925.0	51762.0	50166.0	47263.0	44518.0	40884.0	36872.0	33433.0	46157.0	394623.0
Res2_Phage_F4_2	4885.0	6140.0	11485.0	15996.0	19072.0	22381.0	25219.0	27782.0	30975.0	34291.0	37443.0	40405.0	43349.0	46155.0	47929.0	49722.0	50058.0	48276.0	46721.0	43113.0	37759.0	32218.0	26752.0	20589.0	16186.0	13142.0	61377.0	514807.0
Res2_Phage_F5_1	25400.0	13629.0	22544.0	29536.0	34109.0	38065.0	40603.0	42608.0	43945.0	45292.0	45240.0	44969.0	43684.0	42668.0	41312.0	39435.0	37044.0	34778.0	32664.0	30036.0	27538.0	25033.0	22348.0	19260.0	17171.0	14828.0	19205.0	126759.0
Res2_Phage_F5_2	24545.0	13567.0	22454.0	29405.0	33937.0	37856.0	40395.0	42362.0	43617.0	44883.0	44636.0	44223.0	42720.0	41292.0	39371.0	36713.0	33303.0	29559.0	25369.0	20753.0	15465.0	11829.0	8463.0	5572.0	4221.0	3403.0	27821.0	231969.0
Res2_Phage_F6_1	47433.0	6620.0	10315.0	13645.0	15814.0	17819.0	18755.0	19399.0	19643.0	19712.0	19480.0	19218.0	19083.0	18548.0	18225.0	17781.0	17323.0	16776.0	16260.0	15507.0	14915.0	14680.0	13995.0	13251.0	12618.0	11891.0	17963.0	155057.0
Res2_Phage_F6_2	45483.0	6610.0	10292.0	13610.0	15791.0	17774.0	18700.0	19338.0	19567.0	19629.0	19364.0	19096.0	18937.0	18370.0	18002.0	17499.0	16924.0	16238.0	15408.0	14224.0	12640.0	11189.0	8235.0	5367.0	3659.0	2839.0	17933.0	199008.0
Res2_Phage_G1_1	158410.0	32901.0	72234.0	111126.0	140600.0	157583.0	163133.0	158960.0	151382.0	139798.0	125830.0	112728.0	99414.0	87347.0	75557.0	66214.0	57228.0	49624.0	42907.0	37788.0	32283.0	27612.0	23614.0	20319.0	17094.0	14845.0	27291.0	220748.0
Res2_Phage_G1_2	152569.0	32668.0	71847.0	110488.0	139865.0	156488.0	161992.0	157812.0	150101.0	138475.0	124500.0	111123.0	97611.0	85258.0	73047.0	62972.0	52752.0	43304.0	34439.0	26257.0	16729.0	12463.0	8744.0	5674.0	4312.0	3591.0	39680.0	349809.0
Res2_Phage_G2_1	6562.0	6183.0	11195.0	15758.0	20339.0	25658.0	31258.0	37300.0	44003.0	50224.0	55481.0	59854.0	63229.0	64754.0	65903.0	66272.0	64554.0	62727.0	59710.0	57195.0	53702.0	49769.0	44941.0	39869.0	34049.0	30631.0	52143.0	369156.0
Res2_Phage_G2_2	6314.0	6159.0	11163.0	15699.0	20258.0	25565.0	31107.0	37129.0	43780.0	49966.0	55101.0	59337.0	62504.0	63719.0	64408.0	64012.0	60705.0	56216.0	49283.0	42004.0	31865.0	25811.0	19114.0	13260.0	9683.0	7851.0	70387.0	540019.0
Res2_Phage_G3_1	214708.0	64836.0	97130.0	113373.0	121342.0	124746.0	124775.0	121249.0	116268.0	109386.0	101200.0	94208.0	86625.0	78538.0	72758.0	65236.0	60071.0	53780.0	48837.0	44603.0	40312.0	35622.0	31388.0	26761.0	22159.0	18231.0	33297.0	227928.0
