Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
Res2_RNA_A1_1	7.0	12.0	21.0	30.5	41.0	45.5	45.0	50.5	63.5	75.0	86.0	88.5	92.0	105.5	117.0	121.5	140.0	194.0	252.5	344.0	514.0	842.5	1303.0	2459.5	3848.0	6277.5	9693.0	21027.5	32689.0	27081.5	20249.0	23800.0	25023.5	25914.0	31927.5	38732.5	46698.0	58043.0	75150.0	98340.5	133372.5	169928.0	233630.5	310603.5	394923.0	466545.5	502065.5	556586.5	718193.5	889042.0	993907.0	1074834.5	1088548.0	1098751.5	1090363.0	1083850.5	1086401.0	1086579.0	1058124.5	856950.0	656738.5	604582.0	593101.5	472898.5	413233.0	401775.5	331616.5	280381.5	208311.0	124662.0	72902.5	100124.0	87915.0	49574.0	32896.5	15099.0	4404.5	3494.5	3226.0	4185.0	3133.5	1682.0	1484.0	1047.0	421.5	164.5	89.5	41.5	14.0	7.0	2.0	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0
Res2_RNA_A1_2	18334.0	10064.0	1516.5	1305.5	1333.5	1162.5	905.5	729.5	663.0	642.5	640.5	644.0	656.0	659.5	666.5	672.5	678.0	746.5	827.5	972.0	1267.5	1662.5	2418.5	3744.0	6510.5	11118.0	14924.0	18953.0	24172.5	25870.0	25850.0	29019.5	29614.5	30272.0	38040.5	48236.5	58106.5	67885.5	82225.0	108839.5	149879.0	192885.5	254458.5	326782.0	395394.5	473575.5	557998.5	641521.5	757486.0	881656.0	971467.0	1030499.0	1076987.5	1142538.0	1132256.5	1047120.0	992590.0	996505.0	955488.5	882409.0	765791.0	631396.0	572493.0	503886.0	411793.5	315987.5	255345.0	235440.5	193790.0	135110.5	101236.0	84306.0	66957.5	47353.5	30984.0	13796.0	5816.5	3856.0	2825.5	2936.0	2567.5	2325.5	2042.0	1063.0	480.5	412.5	376.0	188.0	107.5	83.0	66.0	52.5	35.0	23.5	18.0	19.5	23.0	18.5	15.0	17.5	23.5
Res2_RNA_A2_1	4.0	4.5	4.0	2.5	5.0	6.5	8.0	11.5	11.0	11.0	13.5	17.0	23.5	21.0	23.0	41.0	62.0	134.0	228.5	326.5	483.0	687.0	1029.5	1633.5	2047.0	2421.0	3467.0	5308.0	7689.0	10361.0	13143.5	17229.5	23097.0	30023.5	37379.0	48325.0	58660.5	68063.0	88600.5	114820.5	155461.5	217443.0	272300.5	334185.5	490761.0	643232.5	670844.5	671107.5	971650.5	1512922.5	1676591.0	1734934.5	1643555.0	1417847.0	1337001.0	1333425.0	1179509.0	877876.5	739120.5	489613.5	265096.5	179462.5	137423.0	111369.0	87858.0	74154.0	65289.5	52482.0	35411.0	25669.0	21715.0	17258.5	11087.5	7666.5	6317.5	4463.0	3346.5	2748.5	3677.0	5088.5	3353.5	1654.5	1047.5	532.5	207.5	32.5	27.5	16.5	4.5	1.0	1.0	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Res2_RNA_A2_2	17787.0	9720.5	1450.5	1329.5	1351.0	1114.5	844.0	693.0	626.0	598.0	605.5	614.5	591.5	577.5	578.0	586.5	620.5	670.0	742.0	921.0	1200.5	1738.5	2472.5	3265.0	4175.0	5592.0	7653.5	10532.0	13642.5	17677.5	20598.5	22567.0	27126.5	34512.5	41730.5	50247.5	63099.0	77737.0	97197.5	128044.5	168624.0	215661.5	293611.5	436117.0	629650.5	756589.5	785613.5	910122.0	1117691.5	1306064.0	1547174.0	1630424.0	1550780.0	1468233.0	1313415.5	1164098.0	1002318.0	809645.0	601584.0	425664.0	305137.0	224782.0	167277.0	109589.0	85172.5	70975.0	64385.5	52788.0	36704.5	25913.0	19702.0	15805.5	12848.5	10193.5	7938.0	5740.0	4355.5	3093.0	2202.0	2245.0	1801.5	1500.0	1050.5	357.0	146.0	107.5	103.0	62.0	37.0	30.0	25.0	17.0	14.5	13.0	13.5	18.0	20.0	15.5	12.0	16.5	28.0
Res2_RNA_A3_1	527.0	269.0	11.5	13.5	19.0	19.5	21.5	34.5	39.0	38.5	45.5	53.5	58.0	68.5	77.0	97.0	146.0	221.5	334.5	455.0	647.5	899.0	1257.0	1927.5	2593.0	3221.5	4646.5	6926.0	9400.0	12069.5	15908.0	21772.0	27674.5	34012.0	43258.0	56507.0	69329.5	80380.0	101020.5	128155.0	162294.5	224456.5	288741.0	346125.0	468255.5	624822.5	759402.5	886791.5	1107688.0	1366118.0	1425526.5	1412635.0	1357898.5	1274822.5	1197051.0	1236044.5	1219810.5	1057707.5	958039.5	650947.0	335560.0	204712.0	141222.0	110273.5	77671.5	57831.5	46439.0	40980.5	34535.0	26680.5	20755.0	15239.5	9228.0	6958.0	6437.5	5117.0	3843.0	2863.5	2870.5	4038.5	3523.5	2388.0	2374.0	2149.0	1351.5	659.0	360.5	245.5	177.5	126.0	121.5	108.5	104.5	112.5	127.5	143.0	153.0	175.0	254.0	186.0	61.0
Res2_RNA_A3_2	25422.0	13754.5	1431.5	678.5	570.5	531.5	513.0	525.5	536.5	536.5	538.0	516.0	505.5	496.0	485.0	529.5	535.0	568.0	741.0	981.0	1178.0	1469.5	2009.5	2768.0	3554.5	4420.0	6532.5	9861.5	12714.5	16693.0	20716.5	25249.0	32072.0	39458.5	49279.0	61979.0	77224.5	92451.0	113516.5	164621.5	234190.5	317911.0	382559.5	459193.0	631668.0	783885.5	839122.5	974752.0	1153881.5	1258653.5	1390329.0	1431100.0	1335171.5	1300213.0	1274801.5	1201010.0	1045262.5	826424.5	636446.5	462766.5	307222.0	189473.5	131676.5	101923.0	81589.5	65882.5	55162.0	44239.5	33190.5	24613.0	18809.5	15779.0	13473.0	11120.5	8973.5	7145.5	6173.5	4640.5	3298.5	3146.0	2944.5	2747.0	2511.5	1975.5	1516.0	1217.5	1057.5	946.5	896.0	854.0	830.5	821.0	794.0	809.5	862.5	892.5	891.0	953.0	1184.0	3446.0	5545.5
Res2_RNA_A4_1	1221.0	612.5	5.0	6.0	7.0	9.0	12.0	13.5	14.0	12.5	16.0	22.5	24.5	31.5	44.0	64.0	90.5	143.5	239.0	319.0	367.0	429.5	588.0	866.0	1284.5	1836.5	2844.0	4074.5	5419.0	6910.5	8864.5	12618.0	17250.0	21936.0	27971.5	37745.5	45912.0	52421.5	66035.5	91708.5	125881.5	180599.5	239905.5	298104.5	404642.5	530543.0	615882.5	712375.5	913330.0	1183561.5	1295308.0	1306548.0	1265300.5	1241317.5	1260599.5	1358826.5	1376989.5	1255336.0	1209988.5	953209.5	620778.5	415499.5	318563.5	259891.0	219708.0	205459.5	167420.0	161465.5	148097.0	103654.5	63365.0	59517.5	54433.5	32372.5	18919.5	10956.5	7860.5	5980.5	4590.0	4413.5	3882.0	3062.5	2811.5	2605.5	1868.0	995.5	577.0	449.0	395.0	332.5	309.0	313.0	330.0	337.0	365.0	429.5	475.0	537.5	756.5	518.5	124.5
Res2_RNA_A4_2	21677.0	11645.5	1133.0	540.5	412.0	384.0	365.5	383.5	402.5	408.0	413.0	415.5	403.5	381.5	387.0	405.5	428.0	486.0	533.0	650.5	811.0	939.5	1245.5	1744.5	2311.0	2883.0	4130.5	5674.0	7108.0	8810.5	11081.5	15193.5	20651.0	26932.5	34272.5	43669.5	55170.5	65570.0	85512.0	141461.0	210955.0	268729.5	316330.5	390151.5	528974.5	682887.0	754439.5	864648.0	1027388.5	1152554.5	1309689.5	1374714.0	1303735.5	1283252.0	1276980.5	1227004.0	1134840.5	996613.0	864603.0	723052.5	571199.5	421923.5	326511.5	278243.5	230015.0	185255.5	149970.5	124629.0	102453.5	80128.0	62565.5	48638.5	41144.0	30968.5	20540.0	14354.0	11974.0	9437.0	6446.5	5012.5	4745.0	4607.5	4285.5	3846.0	3352.5	2991.0	2845.5	2727.5	2702.5	2686.0	2647.5	2579.0	2529.5	2581.5	2612.5	2657.5	2724.5	2814.5	3246.5	7813.0	12050.5
Res2_RNA_A5_1	746.0	381.0	11.0	8.5	12.5	13.5	17.0	22.5	23.5	21.0	20.5	28.5	40.0	39.0	41.0	55.0	73.0	101.5	164.5	275.0	418.0	610.0	904.5	1380.0	1957.0	2741.5	4584.5	6405.0	7910.0	9732.0	12167.5	16825.5	21270.5	25442.5	33932.5	46814.0	61090.0	75702.0	94104.5	127000.0	177083.5	245212.0	314074.5	391380.0	505081.0	601416.5	633414.5	663096.5	816947.5	1065461.5	1217190.0	1288300.0	1306571.0	1346016.0	1367593.0	1397478.0	1367642.0	1223724.0	1120137.0	869204.5	587857.5	408172.0	313925.0	261140.5	204529.5	177613.0	147349.0	127962.0	104982.0	67226.0	40820.0	36008.0	30554.5	20460.0	14200.5	9125.5	6249.0	4613.0	3875.0	4445.0	4049.0	3130.0	3122.0	2708.0	1787.5	1103.5	674.5	429.0	347.5	262.0	225.5	201.0	175.5	179.5	211.5	251.5	265.0	303.0	433.0	324.0	123.0
Res2_RNA_A5_2	23206.0	12469.5	1191.5	574.0	483.5	443.5	420.5	443.5	476.5	463.5	446.5	464.0	474.5	464.0	453.0	467.5	520.5	591.0	677.0	850.0	1048.5	1266.0	1784.0	2720.0	3666.5	4374.5	5768.0	8015.0	10265.5	12144.0	15033.0	20476.5	26073.0	32301.0	41995.0	52345.5	69764.5	85946.5	108613.5	167118.5	227600.0	284850.0	347040.5	438626.0	555093.5	667883.0	735992.0	775812.0	873836.0	1049820.5	1245158.0	1367775.0	1350251.0	1337525.5	1353948.0	1332765.0	1224430.5	1052160.0	901208.5	726892.0	567031.0	416761.5	304944.0	241229.5	194497.5	158453.5	130822.5	106187.0	81510.0	58324.5	43114.5	33927.5	27971.0	21735.5	15867.5	11569.5	9601.0	7610.0	5823.5	5173.0	4915.0	4868.0	4654.0	4009.5	3392.0	3042.0	2807.0	2579.0	2472.0	2383.0	2344.5	2374.5	2375.0	2363.0	2353.5	2359.5	2370.5	2447.5	2793.5	6732.5	10409.5
Res2_RNA_A6_1	930.0	473.5	19.0	19.5	20.5	29.0	38.0	37.0	32.0	34.5	41.5	55.0	64.0	71.0	95.5	125.5	193.5	345.0	571.5	910.0	1254.5	1912.5	3491.5	6894.5	9746.0	13769.5	20802.0	28897.5	40344.5	48407.0	53836.5	72906.0	102101.5	102648.5	98153.5	102176.5	106360.5	112102.5	109266.0	121076.5	149158.0	194818.5	249202.5	319970.5	429447.0	535046.0	595057.5	652119.5	809591.0	1067277.5	1197756.0	1220192.0	1202661.5	1148986.0	1097900.5	1069996.5	1001897.0	875207.5	796936.0	629105.5	433489.5	307049.0	246804.0	211210.5	172368.0	172998.5	163692.0	141081.5	108578.5	65909.5	38162.0	34756.5	29849.0	17914.5	11783.0	7886.0	5985.5	4719.0	4021.0	4574.0	4045.0	3080.0	2873.0	2472.5	1653.5	871.0	504.5	343.0	285.5	213.5	179.5	163.0	148.5	169.5	200.5	250.5	292.0	297.0	429.5	315.0	73.0
Res2_RNA_A6_2	23532.0	12709.5	1327.0	657.5	518.5	500.5	505.5	508.5	541.0	569.5	562.5	544.5	557.0	595.5	635.0	658.5	753.5	977.0	1346.5	1913.0	2601.0	3261.0	4343.5	7044.0	10830.0	14573.5	20589.5	30067.0	39688.5	49957.5	64974.5	78197.5	87729.0	95000.5	105149.5	109147.0	113832.5	119474.5	124839.0	154695.0	193941.0	245067.5	304025.5	382125.0	499040.5	620641.5	690915.0	769138.0	882318.5	1003977.5	1131023.5	1180969.5	1155933.5	1126331.0	1087264.0	1009562.0	904640.5	782376.0	667040.0	563495.5	440975.0	326207.0	256162.5	211918.5	178037.5	158791.0	139154.5	111548.0	83795.5	56145.0	37566.0	29131.0	24520.0	18997.0	13474.0	9845.0	8455.0	6668.0	4636.0	3849.5	3588.0	3497.0	3205.5	2726.5	2336.0	2078.0	1953.0	1835.0	1751.0	1749.0	1705.0	1666.5	1672.5	1651.0	1647.0	1651.5	1649.0	1708.0	2025.5	5045.0	7814.0
Res2_RNA_B1_1	41.0	79.0	177.0	243.5	267.5	300.0	327.5	355.0	372.5	350.5	361.5	414.5	441.5	471.5	540.0	689.0	933.0	1408.0	2264.5	2972.0	4208.0	6908.5	10970.5	20460.5	33195.0	48953.5	77431.0	109037.0	135711.5	170586.0	179241.0	188205.0	219435.0	245827.5	282782.5	304876.5	330437.5	383568.5	404031.0	407578.5	438265.5	467518.0	507242.5	560403.0	618819.0	691065.0	726561.5	744066.5	814423.0	930668.5	1035428.0	1077646.5	1081031.0	1063664.5	998961.5	888023.0	776197.0	683453.5	571393.5	468456.5	406538.0	337325.0	275423.5	229501.5	184983.5	150658.5	116110.5	83760.0	60481.5	44209.5	32168.5	22844.5	15408.5	10374.0	7398.5	4905.5	3218.5	2315.0	1894.0	1787.0	1366.0	1191.5	1628.0	1332.0	672.5	512.5	395.0	260.0	96.5	50.0	36.5	17.5	4.5	2.5	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Res2_RNA_B1_2	19487.0	10732.0	1814.5	1739.0	1747.0	1525.0	1267.5	1098.5	1045.0	1035.5	1030.5	1094.0	1181.5	1268.0	1389.0	1553.0	1942.5	2599.0	3426.5	5365.5	7791.0	12518.0	19796.5	30526.5	41848.5	57896.0	91530.5	115431.0	138452.0	171616.0	196853.0	227895.5	257961.5	268015.0	285908.0	325369.5	353979.0	371469.0	385995.0	409223.0	443083.0	482147.0	529121.5	573055.5	620933.0	685898.5	735170.0	776777.5	840345.0	927140.5	1003015.5	1032121.0	1025505.5	993904.0	937009.5	856214.5	772500.0	687374.0	571228.5	465398.0	397695.5	335942.5	273715.5	213214.0	169329.0	138247.5	108931.5	81696.0	60408.5	44010.0	31772.5	23086.0	16367.0	11609.5	8282.0	5445.5	3680.0	2576.0	1808.5	1423.0	1210.5	1273.0	1554.0	1235.0	692.0	817.5	791.5	399.0	198.0	157.5	142.0	80.0	30.5	18.5	13.5	11.5	13.5	20.5	20.5	16.5	27.0
Res2_RNA_B2_1	323.0	164.5	7.5	9.5	11.0	11.5	13.5	18.5	19.5	15.5	16.0	20.5	22.5	30.5	33.5	46.5	80.0	107.0	143.0	203.0	299.0	428.5	696.5	1203.0	1864.5	2742.0	4591.5	6706.0	9373.0	12555.5	14915.5	19785.5	25423.5	31424.5	39432.0	48853.0	61566.0	85431.0	113005.5	131175.5	155791.0	186450.0	213388.5	279610.5	358158.0	434266.0	571287.5	728290.5	874280.5	1061626.0	1159755.0	1143001.0	1160833.5	1157870.5	1086746.0	1003328.0	944227.5	806696.0	635526.5	549032.0	450103.5	304620.0	181521.0	110458.0	75757.5	56529.5	39680.5	28712.5	22145.5	16072.0	11427.5	8425.5	6042.0	4215.0	3019.0	2118.0	1556.0	1115.5	958.0	1074.5	998.5	858.0	1024.0	871.5	490.0	396.5	305.5	197.0	129.0	124.5	112.0	89.5	82.5	102.5	137.0	159.5	167.0	195.0	257.0	160.0	29.0
Res2_RNA_B2_2	24634.0	13311.0	1397.5	681.0	540.5	497.5	462.5	466.5	490.5	491.0	471.5	467.5	475.5	455.5	434.5	453.0	455.5	484.5	561.5	686.5	830.5	993.5	1410.5	2177.5	3191.5	4587.5	6448.0	8424.0	11188.0	15097.0	19489.5	25979.5	33951.5	41286.5	50835.5	65987.0	96416.0	127107.0	156501.0	185101.5	198563.0	229619.0	279599.5	350250.0	421945.0	486218.5	584097.0	720494.0	878148.5	999112.0	1093396.5	1161849.5	1140074.0	1135968.0	1082138.5	950703.5	873512.0	753448.0	603852.5	489440.0	375205.5	244102.0	147036.0	99331.0	69157.0	51505.0	39016.5	30037.5	22849.5	16847.5	12663.0	9791.0	7589.0	5709.0	4232.0	3228.0	2553.0	1947.5	1568.0	1437.5	1377.0	1447.0	1564.0	1289.0	980.0	997.0	909.5	707.5	631.0	620.5	622.5	580.5	528.5	539.0	566.0	614.5	650.0	666.0	802.5	2057.5	3201.5
