Sample	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
trimmed_Res2_DNA_C4_2_paired	90539.0	189700.0	203574.0	219344.0	238272.0	251653.0	267230.0	283185.0	300440.0	319002.0	338677.0	360553.0	385024.0	403837.0	432527.0	456482.0	489664.0	531317.0	577153.0	627154.0	686863.0	746764.0	843560.0	991146.0	1445037.0	6189309.0	16100947.0
trimmed_Res2_DNA_C5_1_paired	35133.0	73078.0	77386.0	83232.0	88650.0	95299.0	103923.0	115062.0	127632.0	137754.0	147127.0	156085.0	166602.0	180081.0	190904.0	200456.0	214745.0	237529.0	357368.0	887281.0	316052.0	322499.0	348736.0	404438.0	599805.0	5112297.0	24022216.0
trimmed_Res2_DNA_C5_2_paired	79689.0	168680.0	180086.0	193726.0	207927.0	221389.0	234545.0	249347.0	266232.0	282441.0	303220.0	323107.0	348637.0	376162.0	409050.0	439749.0	483147.0	526810.0	583505.0	644243.0	714021.0	787587.0	899384.0	1084279.0	1620470.0	7098217.0	16075720.0
trimmed_Res2_DNA_C6_1_paired	36965.0	71894.0	77697.0	83335.0	89585.0	97555.0	106409.0	117899.0	130815.0	140998.0	151307.0	162961.0	173967.0	187429.0	197609.0	206136.0	220669.0	244709.0	341297.0	704497.0	323876.0	336854.0	367605.0	433336.0	683922.0	4537658.0	23938950.0
trimmed_Res2_DNA_C6_2_paired	101599.0	213769.0	229043.0	244540.0	261915.0	277829.0	292836.0	310980.0	329891.0	347082.0	367577.0	391423.0	415974.0	433231.0	460184.0	481412.0	516421.0	557874.0	602334.0	651251.0	707986.0	766212.0	858996.0	1003843.0	1433277.0	5899804.0	16008651.0
trimmed_Res2_DNA_D1_1_paired	37007.0	77684.0	84035.0	91073.0	98521.0	107711.0	118252.0	131552.0	146121.0	158190.0	169994.0	182340.0	194856.0	211182.0	223915.0	233873.0	249380.0	275270.0	390449.0	828270.0	361950.0	377336.0	412370.0	499586.0	822636.0	4881584.0	20629547.0
trimmed_Res2_DNA_D1_2_paired	109843.0	230700.0	246167.0	266615.0	288281.0	305630.0	324011.0	344429.0	365320.0	387880.0	408753.0	433156.0	466087.0	494598.0	527946.0	557540.0	595138.0	642033.0	695282.0	751448.0	814524.0	881932.0	989126.0	1152611.0	1651962.0	5999989.0	12063683.0
trimmed_Res2_DNA_D2_1_paired	40202.0	84540.0	92490.0	100114.0	108706.0	118168.0	129047.0	143719.0	159476.0	173848.0	185828.0	197676.0	211949.0	227722.0	242530.0	254294.0	270255.0	298696.0	437423.0	1007945.0	393870.0	409192.0	451740.0	544854.0	909635.0	5490309.0	23908257.0
trimmed_Res2_DNA_D2_2_paired	107755.0	225839.0	240485.0	261662.0	281233.0	299739.0	321392.0	339410.0	362566.0	386840.0	411576.0	439961.0	476908.0	507760.0	550832.0	586187.0	633027.0	689143.0	750851.0	820407.0	899682.0	983424.0	1110321.0	1308729.0	1912081.0	7229851.0	14454824.0
trimmed_Res2_DNA_D3_1_paired	33636.0	70761.0	77047.0	83798.0	90544.0	98872.0	108278.0	121451.0	134141.0	145115.0	157918.0	168518.0	181120.0	191201.0	202253.0	211175.0	224086.0	247319.0	335314.0	639138.0	327505.0	343223.0	375189.0	451575.0	734447.0	4249262.0	25562063.0
trimmed_Res2_DNA_D3_2_paired	125172.0	261899.0	278452.0	300204.0	319773.0	336076.0	353734.0	371771.0	392847.0	411720.0	432332.0	455557.0	478391.0	486505.0	510003.0	521218.0	548960.0	586783.0	624770.0	668814.0	718993.0	768824.0	850776.0	974355.0	1370414.0	5433426.0	16983180.0
trimmed_Res2_DNA_D4_1_paired	38571.0	81630.0	88656.0	95042.0	102905.0	111782.0	122582.0	135347.0	150272.0	162349.0	174014.0	185705.0	198137.0	209822.0	220425.0	229050.0	241754.0	267787.0	361555.0	688658.0	349575.0	363094.0	396316.0	471324.0	746424.0	4577624.0	28134819.0
trimmed_Res2_DNA_D4_2_paired	119915.0	250892.0	267458.0	286769.0	307404.0	323411.0	341294.0	358595.0	379246.0	397197.0	417149.0	439738.0	464048.0	466672.0	489033.0	501486.0	527755.0	568240.0	608797.0	653920.0	709291.0	759597.0	851581.0	989171.0	1417522.0	6163926.0	19845112.0
trimmed_Res2_DNA_D5_1_paired	37424.0	79499.0	87093.0	94117.0	102865.0	112031.0	123236.0	137134.0	152161.0	166498.0	177720.0	190051.0	202666.0	218778.0	231106.0	242585.0	258048.0	285951.0	397658.0	818807.0	373682.0	390351.0	428382.0	521941.0	870123.0	4739749.0	19864155.0
trimmed_Res2_DNA_D5_2_paired	113118.0	238013.0	256169.0	276860.0	297976.0	316552.0	336693.0	354961.0	378514.0	399977.0	420454.0	446519.0	477283.0	507570.0	540437.0	567676.0	605666.0	654518.0	707059.0	761358.0	825765.0	890108.0	993463.0	1155540.0	1644533.0	5713971.0	11423058.0
trimmed_Res2_DNA_D6_1_paired	36300.0	75164.0	81723.0	88084.0	96288.0	104035.0	114493.0	128207.0	141686.0	153219.0	165530.0	176494.0	187977.0	199691.0	212549.0	221123.0	235898.0	259169.0	362696.0	762141.0	342097.0	356042.0	390643.0	473509.0	779429.0	4684912.0	22698316.0
trimmed_Res2_DNA_D6_2_paired	113904.0	239229.0	256629.0	275446.0	294800.0	311886.0	329820.0	347995.0	367505.0	387221.0	408145.0	430136.0	457054.0	477185.0	508509.0	532356.0	562595.0	606282.0	650985.0	699691.0	762115.0	816053.0	912786.0	1062924.0	1519399.0	5907119.0	14289646.0
trimmed_Res2_DNA_E1_1_paired	40192.0	84029.0	92159.0	99406.0	107342.0	117375.0	129254.0	144865.0	159483.0	174831.0	186070.0	196801.0	214244.0	230405.0	244375.0	257075.0	275331.0	302362.0	467802.0	1192195.0	399008.0	412885.0	457168.0	553594.0	922365.0	5552600.0	24735769.0
trimmed_Res2_DNA_E1_2_paired	101041.0	213056.0	227144.0	244724.0	262402.0	278407.0	298333.0	319124.0	341668.0	364131.0	392866.0	421320.0	456833.0	489620.0	532948.0	571676.0	621432.0	684837.0	757166.0	829789.0	916138.0	1013543.0	1161419.0	1383506.0	2058111.0	7651772.0	15155979.0
trimmed_Res2_DNA_E2_1_paired	38605.0	81077.0	88469.0	96313.0	105423.0	114884.0	126023.0	141215.0	155586.0	169227.0	183293.0	193798.0	209202.0	224313.0	235207.0	245667.0	259926.0	285822.0	395003.0	777452.0	369209.0	386955.0	423202.0	505967.0	806006.0	4359844.0	23387369.0
trimmed_Res2_DNA_E2_2_paired	134374.0	281445.0	299083.0	318700.0	339857.0	356390.0	375061.0	393969.0	417921.0	436335.0	455182.0	479201.0	501379.0	513944.0	538459.0	552140.0	581863.0	620830.0	661945.0	706898.0	755251.0	809633.0	899165.0	1032676.0	1443391.0	5319767.0	15140198.0
trimmed_Res2_DNA_E3_1_paired	47801.0	100768.0	109847.0	118778.0	130360.0	141957.0	156535.0	173067.0	191232.0	207172.0	222902.0	237198.0	251307.0	271616.0	286606.0	298532.0	319308.0	350706.0	500116.0	1059028.0	447952.0	465935.0	511529.0	613055.0	991460.0	5277930.0	20972366.0
trimmed_Res2_DNA_E3_2_paired	116471.0	244744.0	261197.0	281275.0	302187.0	321693.0	344908.0	363218.0	390081.0	413903.0	439863.0	467652.0	499791.0	531332.0	569856.0	601464.0	645153.0	701906.0	762576.0	825481.0	901500.0	977789.0	1103679.0	1296655.0	1863201.0	6511273.0	12716215.0
trimmed_Res2_DNA_E4_1_paired	45458.0	97222.0	105370.0	114142.0	124777.0	135965.0	150589.0	168186.0	184817.0	199558.0	215009.0	227558.0	244829.0	264500.0	280599.0	292055.0	311370.0	342093.0	477736.0	973567.0	437209.0	458354.0	499010.0	595525.0	953838.0	4847235.0	19269380.0
trimmed_Res2_DNA_E4_2_paired	113167.0	239574.0	255130.0	276694.0	298478.0	315936.0	336043.0	356914.0	380271.0	403323.0	427286.0	453217.0	484674.0	516047.0	549450.0	577948.0	619351.0	668184.0	725124.0	782123.0	848730.0	919453.0	1030893.0	1202585.0	1708579.0	5818919.0	11707858.0
trimmed_Res2_DNA_E5_1_paired	44191.0	92492.0	100794.0	108826.0	118749.0	128862.0	141682.0	158830.0	174795.0	187035.0	203188.0	215510.0	230960.0	247007.0	260636.0	273792.0	288388.0	317796.0	455752.0	959147.0	410714.0	425943.0	467130.0	555629.0	887977.0	5048490.0	23786528.0
trimmed_Res2_DNA_E5_2_paired	109392.0	229423.0	245785.0	264642.0	283859.0	300690.0	319146.0	338441.0	360451.0	382172.0	405728.0	429830.0	459958.0	481696.0	515840.0	543212.0	582888.0	632182.0	686259.0	743339.0	810465.0	880760.0	999400.0	1172767.0	1702494.0	6521181.0	15888843.0
trimmed_Res2_DNA_E6_1_paired	47328.0	100683.0	110777.0	120766.0	132028.0	143515.0	158384.0	175894.0	194487.0	210627.0	225497.0	238683.0	255022.0	275258.0	291148.0	302331.0	322146.0	352834.0	493920.0	1021578.0	449774.0	468876.0	511857.0	615896.0	1009524.0	4974304.0	19699098.0
trimmed_Res2_DNA_E6_2_paired	122771.0	259464.0	277805.0	297195.0	319118.0	339108.0	360979.0	382820.0	405852.0	428733.0	453546.0	482845.0	512293.0	542336.0	576308.0	606957.0	649665.0	701014.0	758238.0	816889.0	886197.0	959369.0	1081294.0	1254812.0	1788654.0	5989560.0	11648413.0
trimmed_Res2_DNA_F1_1_paired	43111.0	91721.0	99082.0	107186.0	117311.0	128256.0	140861.0	155761.0	172200.0	185804.0	200110.0	212811.0	227549.0	243130.0	256951.0	267249.0	285232.0	313679.0	441814.0	914075.0	401675.0	418444.0	456171.0	542955.0	871085.0	4912645.0	21484902.0
