Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
trimmed_Res2_Phage_A1_1_paired	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.5	3.3333333333333335	6.249999999999999	7.166666666666666	27.0	55.333333333333336	79.66666666666667	134.5	358.41666666666663	796.0000000000013	1450.3333333333285	2427.333333333332	3805.333333333482	5713.249999999833	8596.583333332832	12794.916666668227	18672.83333333424	25941.249999991534	33760.83333331957	40748.00000000294	46217.66666668352	52653.33333337283	57359.33333338263	60154.333333388575	60702.41666672391	56624.25000004733	50446.083333361916	46056.916666680634	42121.500000005646	37885.999999997955	35117.333333326074	33412.33333332104	31168.16666665478	29181.666666656314	27746.24999999056	27128.416666657846	27955.333333323437	28973.333333322724	30734.16666665405	30740.58333332032	29602.66666665475	28604.91666665611	26416.666666658653	24125.49999999518	22279.24999999775	19876.333333333107	17533.416666667905	16121.750000002332	15210.333333335426	14081.500000001794	13162.50000000159	13398.916666668501	13855.6666666687	14407.083333335695	14362.083333335651	14181.25000000228	13137.166666668598	10963.833333333787	9056.916666666577	7354.666666666278	5400.999999999942	3746.2500000000737	2619.666666666673	1785.4999999999868	1157.0833333333333	765.5000000000026	504.74999999999847	389.08333333333246	323.33333333333314	216.33333333333343	114.49999999999999	78.5	59.5	20.0	4.0	2.5	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trimmed_Res2_Phage_A1_2_paired	0.0	0.0	0.0	1.0	1.5	0.5	0.0	0.5	0.5	0.5	1.5	3.5	7.25	11.583333333333334	39.5	65.0	99.99999999999999	189.50000000000006	446.99999999999983	950.5000000000017	1714.4166666666529	2875.0833333333844	4539.916666666665	6595.91666666623	9953.416666667132	14792.000000002556	20977.83333332962	29031.999999987416	38040.75000000536	45288.33333335799	50325.58333337209	57313.083333385934	62542.91666672399	65734.41666672536	66142.00000005448	62174.16666672012	55686.91666670692	51201.583333363706	47342.25000002269	42986.41666668099	39953.75000000883	37944.08333333739	35576.66666666553	33186.499999992455	31431.41666665825	30674.916666658926	31582.999999992247	33008.499999992826	34693.2499999973	34732.41666666429	33456.58333332787	32410.749999993528	30606.4999999948	28276.66666666264	26607.666666663357	24293.666666664292	21725.583333331942	20206.166666665722	18966.166666666202	17790.333333333117	16554.833333333412	16607.33333333336	17162.499999999854	17402.666666666417	17624.66666666637	17587.333333333092	16445.499999999873	14502.666666666606	12764.333333333328	11071.500000000004	8713.500000000015	6331.7500000000055	4723.416666666666	3319.4999999999986	2133.1666666666665	1424.5	989.4166666666666	742.1666666666666	574.8333333333333	424.83333333333337	265.0	164.5	112.5	58.5	18.0	4.0	6.25	4.5	1.3333333333333333	0.5833333333333333	0.0	0.25	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.5	10.166666666666668
trimmed_Res2_Phage_A2_1_paired	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.5	11.333333333333334	95.83333333333333	224.5	393.33333333333337	719.9166666666667	1734.6666666666665	3640.000000000004	6403.333333333293	10517.166666666755	15517.166666667392	22375.499999999203	32803.83333332929	45989.666666671736	61566.25000001861	81839.49999999252	104065.49999994543	118982.08333324068	128581.83333321381	144465.99999994968	159097.7500000165	165056.00000004066	160241.3333333562	144810.4999999585	126538.58333324648	112172.49999994642	96202.08333330795	78062.16666666478	64321.75000001289	52363.25000000709	40694.750000001215	31143.083333330636	23461.583333332503	17815.83333333356	13697.333333333769	11028.750000000175	9529.083333333341	8585.666666666579	7976.9999999998045	7879.416666666473	7715.833333333163	6747.083333333229	5731.666666666608	4976.583333333313	4308.083333333339	4068.666666666696	4005.6666666666947	3726.00000000002	3444.8333333333494	3246.250000000013	3054.833333333344	2937.666666666681	2921.666666666679	2766.0833333333426	2462.500000000006	2106.7499999999977	1841.666666666663	1724.4999999999977	1511.6666666666654	1240.9999999999995	982.3333333333336	712.1666666666667	585.6666666666667	469.4999999999998	376.6666666666666	353.16666666666663	300.8333333333333	223.16666666666669	137.0	96.0	70.0	25.0	5.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trimmed_Res2_Phage_A2_2_paired	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	4.5	7.5	12.0	101.5	235.66666666666666	387.83333333333337	709.0	1744.4999999999998	3675.083333333338	6532.249999999961	10776.666666666755	15865.166666667448	22961.416666665533	33670.66666666339	47304.0833333395	63295.08333335365	83749.58333332042	105884.5833332727	120887.91666656922	130384.24999987702	146106.91666663223	161785.58333336847	167075.66666672358	161536.000000035	146551.74999997395	128673.99999991182	114683.2499999451	98797.91666663844	80386.49999999504	66123.500000011	53699.00000000685	41655.83333333501	31945.83333333096	24117.166666665835	18347.000000000044	14247.083333333738	11546.91666666683	9785.500000000051	8680.333333333303	8136.8333333332075	8031.8333333332175	7868.16666666656	7026.33333333327	6028.999999999968	5186.166666666651	4505.3333333333285	4213.333333333341	4093.4166666666747	3890.916666666671	3661.5833333333376	3464.916666666671	3267.500000000003	3102.666666666669	2994.166666666668	2907.3333333333344	2620.166666666667	2197.4166666666665	1952.9166666666665	1838.1666666666663	1597.6666666666667	1346.25	1073.0	760.5	624.5	526.0	465.0	399.0	299.25	225.0	146.75	115.5	90.5	40.0	13.25	1.75	0.5	0.5	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.0	0.0	13.333333333333341
trimmed_Res2_Phage_A3_1_paired	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.3333333333333333	1.3333333333333333	2.5	4.583333333333334	7.666666666666666	14.666666666666668	43.16666666666667	75.91666666666667	97.8333333333333	127.33333333333319	189.9166666666669	266.41666666666725	367.91666666666526	396.0833333333313	440.7499999999965	529.1666666666622	635.1666666666671	770.0000000000063	1008.6666666666863	1457.249999999974	1901.7499999999159	1740.4166666666144	1578.1666666666313	1265.7499999999982	1279.2499999999948	1501.2499999999668	1672.3333333332823	1884.4166666665942	2069.583333333245	2097.7499999999204	2148.0833333332703	2338.9166666666433	2608.416666666698	2543.583333333357	2701.916666666729	3025.5833333334695	3256.166666666848	3574.250000000258	3607.500000000276	2899.4166666667707	2012.333333333251	1421.8333333333167	992.0833333333456	810.3333333333386	776.9166666666705	692.0833333333364	516.5833333333304	391.33333333333206	329.99999999999983	330.9166666666658	302.33333333333303	278.16666666666697	256.50000000000125	199.91666666666725	180.83333333333383	206.6666666666674	255.1666666666676	302.33333333333326	257.3333333333337	217.33333333333363	190.83333333333354	179.33333333333348	189.41666666666703	191.66666666666717	159.66666666666674	105.16666666666661	58.0	34.5	36.5	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trimmed_Res2_Phage_A3_2_paired	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	1.6666666666666665	2.5	2.5	5.0	9.666666666666668	13.333333333333334	20.666666666666668	62.00000000000001	102.66666666666663	148.33333333333334	187.16666666666683	281.5000000000004	396.33333333333235	469.3333333333303	486.5833333333292	518.3333333333279	680.6666666666705	822.7500000000102	1054.6666666666829	1373.9999999999864	1873.9999999999368	2313.4166666666392	2196.5833333332835	1981.583333333255	1671.833333333298	1695.4999999999643	1917.0833333332714	2033.6666666665963	2327.7499999999764	2646.166666666701	2772.833333333395	2704.5000000000414	3034.500000000084	3426.3333333334663	3293.5000000001114	3342.1666666667898	3552.3333333334926	3770.1666666668475	4156.666666666852	4458.833333333433	3999.5000000001555	3263.833333333393	2500.5000000000073	1803.9999999999886	1580.3333333333278	1484.166666666664	1263.4999999999995	983.6666666666681	743.0000000000007	617.6666666666666	516.1666666666663	434.4999999999998	416.3333333333332	356.33333333333326	259.83333333333337	264.8333333333333	365.99999999999994	472.8333333333333	628.5	649.3333333333334	465.3333333333333	373.5	345.33333333333337	323.33333333333337	318.75	280.5	236.0	187.5	139.0	97.5	48.5	14.0	3.833333333333333	1.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	2.333333333333333
trimmed_Res2_Phage_A4_1_paired	2.0	2.0	2.0	2.0	2.0	5.0	12.333333333333334	48.666666666666664	115.24999999999997	187.08333333333334	373.0833333333331	743.9166666666682	1254.9166666666654	1912.8333333333087	2784.000000000025	3905.2500000000987	5231.833333333268	6787.333333333006	8592.916666666213	10399.083333333578	12043.000000000982	13907.250000001826	15361.916666669087	16126.500000002688	16741.500000002576	17036.666666669033	16357.66666666955	16053.500000002607	16098.333333335975	15611.00000000243	14441.33333333514	13247.250000001337	11842.166666667415	10284.333333333436	8877.416666666339	7923.74999999947	7404.249999999574	7230.666666666218	6543.166666666359	5691.333333333179	5036.333333333298	4549.000000000068	3989.0833333334785	3587.833333333445	3368.8333333334235	3136.5000000000655	2866.166666666712	2666.5000000000186	2539.166666666673	2400.2499999999945	2235.6666666666497	2065.3333333333053	1759.8333333333146	1436.1666666666617	1243.583333333333	1018.5833333333384	853.7500000000026	721.0000000000011	592.3333333333329	498.1666666666656	402.66666666666623	331.0833333333332	258.1666666666669	202.0833333333334	173.5833333333334	147.99999999999994	112.91666666666661	89.66666666666664	74.0	59.58333333333336	46.41666666666667	32.416666666666664	20.833333333333336	15.333333333333334	10.166666666666666	7.5	6.0	4.0	2.0	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trimmed_Res2_Phage_A4_2_paired	2.0	1.5	1.5	2.5	3.5	5.333333333333333	10.333333333333334	47.66666666666667	119.33333333333331	208.0	423.24999999999966	794.0833333333354	1343.66666666666	2033.9999999999684	2966.5833333333544	4159.00000000011	5715.7499999998845	7390.166666666223	9131.333333333063	10963.666666667126	12761.166666667896	14771.750000002343	16138.416666669762	17091.416666668945	17610.000000001724	17875.416666668243	17318.75000000225	16887.250000002696	16948.33333333587	16509.916666669575	15396.250000002352	14147.25000000166	12659.416666667452	11082.50000000029	9710.749999999965	8725.7499999996	8104.166666666088	7725.583333332792	6962.083333333019	6210.49999999986	5500.6666666666315	4907.416666666671	4302.416666666772	3855.500000000111	3588.416666666746	3356.583333333379	3103.666666666693	2901.1666666666724	2697.8333333333294	2584.0833333333276	2442.4999999999936	2229.999999999986	1909.3333333333214	1630.166666666663	1412.5000000000011	1205.6666666666686	1007.3333333333358	820.5000000000006	685.9999999999998	554.3333333333329	438.6666666666665	369.6666666666668	314.0000000000001	246.33333333333331	199.83333333333331	166.83333333333334	134.83333333333334	115.66666666666667	88.66666666666667	72.58333333333334	61.0	41.666666666666664	30.833333333333332	23.5	14.5	12.0	11.5	7.5	4.833333333333334	1.5	0.0	1.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333
trimmed_Res2_Phage_A5_1_paired	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.5	2.5	7.5	13.166666666666668	41.5	117.66666666666666	249.25000000000003	437.7499999999998	720.4166666666673	1242.3333333333344	1892.3333333333187	2682.166666666667	4042.1666666667984	6025.749999999851	8515.999999999456	11154.916666667057	13974.750000001792	16965.666666669196	19957.41666666707	23237.99999999758	25923.416666661265	28351.833333325376	29767.91666665747	28399.833333325947	25928.999999994947	23544.166666664016	21102.416666666115	19052.333333333965	17532.916666668152	16673.16666666868	15979.000000002146	14570.833333334984	12967.916666667708	12392.750000000766	12252.166666667405	11752.41666666733	11769.666666667312	12025.083333334147	12550.250000001013	13480.666666668074	13712.500000001452	12337.08333333412	10766.666666666886	9384.33333333318	7855.499999999637	6867.416666666452	6304.99999999989	5613.166666666651	4765.750000000054	4000.3333333334663	3538.666666666748	3209.500000000033	2750.9999999999873	2448.083333333302	2076.833333333292	1592.416666666658	1365.333333333334	1325.0000000000007	1179.7500000000036	1124.5833333333374	955.6666666666688	684.3333333333329	593.4999999999993	517.3333333333326	461.1666666666656	427.91666666666595	358.33333333333303	265.5000000000001	173.5	148.0	127.5	43.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
