prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndF_bin_117_k141_398536_fragment_1	IndF_bin_117_k141_398536	no	0.3839002339820838	0.13400783522737092	1.0548730214084026	1.4990868801115127	9801	28.81828384858688	29	11.292065859755441	12403	27.319196968475367	28	11.080052419516765
IndF_bin_107_k141_458282_fragment_1	IndF_bin_107_k141_458282	no	nan	0	0	0	10590	0	0.0	0.0	103320	0	0.0	0.0
IndF_bin_029_k141_141763_fragment_1	IndF_bin_029_k141_141763	no	6.1894816803584595e-06	0.3569498597528616	1.1340131991952127	2.723028342430048	27555	23.042133913990202	22	8.731911762437614	51027	20.319105571560154	20	6.335996196546778
IndF_bin_029_k141_141763_fragment_3	IndF_bin_029_k141_141763	no	5.138660751760789e-15	0.4316192362986836	1.2050602483585755	4.166640834928241	12453	24.485746406488396	26	12.092794657159851	51027	20.319105571560154	20	6.335996196546778
IndF_bin_140_k141_401088_fragment_1	IndF_bin_140_k141_401088	no	0.00038205924930848463	0	0.9074515510646185	-2.3576002865422687	9406	23.11662768445673	22.0	6.323891723586684	159029	25.474227970999	25	8.049831135953887
IndF_bin_030_k141_177468_fragment_2	IndF_bin_030_k141_177468	no	nan	0	0.0	-52.136173508907824	7919	0	0	0.0	90370	52.136173508907824	53.0	17.9871740009584
IndF_bin_097_k141_313068_fragment_1	IndF_bin_097_k141_313068	no	1.3378417259879166e-48	0	0.5955864476490983	-11.269621270852372	5518	16.59695541862994	13.0	12.010596107607434	62238	27.86657668948231	27.0	7.62361118370214
IndF_bin_036_k141_156691_fragment_1	IndF_bin_036_k141_156691	no	0.1812270769959768	0.16992184275365482	1.208127886253997	0.26234767646580925	45867	1.5228595722414808	1	1.6393590109103506	143076	1.2605118957756716	1.0	1.4422034031338498
IndF_bin_030_k141_397121_fragment_1	IndF_bin_030_k141_397121	no	6.219111451683618e-13	0.3230944810926052	1.1055463805220929	6.216355473970211	28288	65.11326357466064	64.0	15.379093948790151	23319	58.896908100690425	56	22.446444603445272
IndF_bin_122_k141_127537_fragment_1	IndF_bin_122_k141_127537	no	0.13766352099796098	0	0.9467210682416687	-0.8879709951876649	14288	15.778485442329227	15.0	5.60634325136531	22198	16.666456437516892	17.0	5.566637289460349
IndF_bin_096_k141_369708_fragment_1	IndF_bin_096_k141_369708	no	0.017829849914815434	0.06501003411267997	1.0735972078729255	0.10555716584748764	52396	1.5398121994045346	1.0	1.6143026146346962	74500	1.434255033557047	1.0	1.6330547322996216
IndF_bin_143_k141_506170_fragment_2	IndF_bin_143_k141_506170	no	0.6644115529578419	0.10436994198106236	1.0727139595544537	0.31113064564045967	49105	4.589960289176255	4	3.1785829787535587	87358	4.278829643535795	4.0	2.7694353110449277
IndF_bin_143_k141_312659_fragment_1	IndF_bin_143_k141_312659	no	2.986792217660556e-12	0.3955092364090973	1.26726434801851	1.3246074286673064	48031	6.28077699818867	6	3.6270017092877267	149508	4.9561695695213634	5.0	3.0459895589874124
IndF_bin_033_k141_360099_fragment_2	IndF_bin_033_k141_360099	no	9.963891814904144e-121	0	0.09778574884226242	-23.791368544540436	32713	2.57860789288662	0	8.155263229848076	45411	26.369976437427056	27	9.11591775558783
IndF_bin_106_k141_189797_fragment_1	IndF_bin_106_k141_189797	yes	6.124998062280477e-107	1.735160689414885	1.7724966485038198	40.4599453679058	18177	92.83550640919844	87	28.28303230918328	26736	52.37556104129264	50.0	16.955817779105608
IndF_bin_117_k141_243800_fragment_1	IndF_bin_117_k141_243800	no	0.016001987707223577	0.07194188632733337	1.022651139034518	0.5211695611759168	7793	23.52970614654177	23	7.185280529803678	9020	23.008536585365853	23.0	7.302868817697796
IndF_bin_135_k141_92707_fragment_2	IndF_bin_135_k141_92707	no	0.03952513764148035	0.09684553263084854	1.0276071756370238	0.5795548757309064	12717	21.572462058661635	21	5.889544242028379	68802	20.99290718293073	21.0	6.077622413711568
IndF_bin_143_k141_400371_fragment_1	IndF_bin_143_k141_400371	no	0.2544319306968584	0	0.952976930883231	-0.2320780925052226	37584	4.703331204767986	4.0	2.8749313213115224	35903	4.935409297273209	5	2.7966233716558375
IndF_bin_125_k141_45892_fragment_1	IndF_bin_125_k141_45892	no	0.9659837624515115	0	0.957477519641138	-0.09319922687069448	39984	2.098564425770308	2.0	1.8569947556463486	22340	2.1917636526410025	2.0	1.9505329378802962
IndF_bin_036_k141_338440_fragment_1	IndF_bin_036_k141_338440	no	0.9939720833509795	0	0.9769301720728757	-0.033431018870458074	6156	1.415692007797271	1.0	1.5720571853454404	175718	1.449123026667729	1.0	1.528348978432606
IndF_bin_082_k141_391090_fragment_3	IndF_bin_082_k141_391090	no	nan	0	0	0	76501	0	0	0.0	109259	0	0	0.0
IndF_bin_122_k141_57878_fragment_1	IndF_bin_122_k141_57878	no	6.8357413895997236e-09	0	0.025196247649158034	-2.554589943802616	14236	0.06602978364709187	0.0	0.3641786138130782	36984	2.620619727449708	0.0	8.202171104768029
IndF_bin_124_k141_207260_fragment_2	IndF_bin_124_k141_207260	no	0.8329564825460491	0	0.6716896035841956	-0.07434531622933754	10414	0.15210293835221816	0.0	0.46906296575788836	74538	0.2264482545815557	0.0	0.5594484287101449
IndF_bin_137_k141_271065_fragment_1	IndF_bin_137_k141_271065	no	4.3342490591542964e-08	0.3442825419219115	1.194671837752284	1.1261359161797815	23419	6.910927025065118	7	3.34285211334557	51917	5.7847911088853365	5	3.197460730768846
IndF_bin_081_k141_351076_fragment_2	IndF_bin_081_k141_351076	no	nan	0	0	0	35881	0	0	0.0	42660	0	0.0	0.0
IndF_bin_047_k141_13577_fragment_1	IndF_bin_047_k141_13577	no	nan	0	0.0	-0.1439741467644045	9510	0	0.0	0.0	63435	0.1439741467644045	0	0.5787059628542682
IndF_bin_124_k141_375135_fragment_1	IndF_bin_124_k141_375135	no	0.08697255181123567	0.009631504215089515	1.0279010620264186	0.004769776306126683	15422	0.17572299312670212	0.0	0.5019765542040147	13103	0.17095321682057543	0	0.48838319941148955
IndF_bin_144_k141_10841_fragment_1	IndF_bin_144_k141_10841	no	2.961691547696168e-175	0	0.02332961411069176	-179.5049836208936	37333	4.287815069777409	0	25.632735666835565	12220	183.79279869067102	179.0	39.19490055690493
IndF_bin_144_k141_2765_fragment_1	IndF_bin_144_k141_2765	yes	7.983899707146535e-99	1.8161014085909997	1.806208016450338	125.42288276150964	67469	280.99424921074865	293	85.92317801638147	29895	155.571366449239	163	46.43510262642864
IndF_bin_044_k141_287373_fragment_1	IndF_bin_044_k141_287373	no	0.6292618981808666	0.01978806084973971	1.013124214121996	0.05749378012505346	48668	4.43823456891592	4.0	2.746976486655362	30832	4.380740788790867	4.0	3.0557695819022563
IndF_bin_111_k141_413513_fragment_1	IndF_bin_111_k141_413513	no	0.03537751516763362	0.21675402302770755	1.1086198140975188	0.7370586084345572	9150	7.522732240437159	7.0	3.4732205013186697	12299	6.785673632002601	7	3.326063141801801
