Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
Res2_DNA_A1_1	27.811423623573198	30.283092958662294	30.986872820640947	31.461702606303042	32.019038107553946	35.74325703011004	36.090830120912706	36.273900996941045	36.43909605236727	36.51155619209942	36.56001839242288	36.564654188838404	36.565723175127786	36.54638921209357	36.547137185471605	36.50771509325192	36.492216979411566	36.435180322080114	36.41486607144988	36.38707278017543	36.350438185862416	36.312212412440154	36.28091893164412	36.23991256895028	36.21076395800523	36.14547675411325	36.10496275666176	36.06202370329976	36.00096993600627	35.93063265621362	35.85620487357391	35.771093875329086	35.686149786526585	35.620238578350154	35.56203833869779	35.50832841642289	35.44096741753607	35.386280059749694	35.30142662405706	35.21830547180035	35.13804286958067	35.04155113356953	34.94771333609512	34.83462752446128	34.72120959837582	34.629848898832876	34.5249743068088	34.39480158843156	34.25647313542018	34.102163895868415	33.953095458270106	33.7973859133794	33.63468221630741	33.499031961595804	33.31260353436227	33.11492165641889	32.97263710078401	32.79279133015383	32.5564122326202	32.223299233234684	31.475442108899042	31.0957215254639	31.003642202879206	30.88070072331364	30.531292401321792	29.88197440064352	28.76754617757833	24.031378656994516
Res2_DNA_A1_2	31.809742939005638	31.977871846318866	32.05248096926696	31.910660258028884	31.9266487713322	35.891070391423945	35.86792030516714	35.85498081797012	35.8578265393081	35.84034443136626	35.81036953402824	35.77263720532257	35.71866622072639	35.68913786210878	35.64921284852502	35.60148970171355	35.569554467804096	35.53218680822036	35.51070997520323	35.50541184748651	35.48709186300731	35.472427569153794	35.45172113985298	35.392857159901475	35.349488714415045	35.30766349665612	35.24051160897271	35.16502686197772	35.08675948039155	35.00845469218247	34.92600352981257	34.847559739410826	34.771818543426555	34.68006257450787	34.59923740713198	34.51242618015452	34.39274088348216	34.264490765529715	34.14068007058534	34.00033437566608	33.86637647520665	33.72598052223964	33.568641584851804	33.40218018115759	33.239996358876596	33.037631698981315	32.84486809881612	32.66463552416076	32.43526363476519	32.21627637840167	31.958933720804737	31.69342994256538	31.406652352005047	31.105983246150828	30.775272145112787	30.40260868697686	30.00989843783716	29.601809282901176	29.08869914787213	28.523294644901043	27.927349656907865	27.251092376791593	26.487384457339097	25.628534292385208	24.595631610941666	23.295490197544467	21.32334141681516	15.091038902592404
Res2_DNA_A2_1	27.833258404946704	30.36875664041897	31.101366053820534	31.545657987070463	32.084443822028426	35.80486447746284	36.14814165822467	36.332038681517645	36.495692640275024	36.568585672325284	36.61764261088971	36.62252631724993	36.625694847154115	36.60779843432985	36.6086195646118	36.568892120682904	36.55237319712828	36.5012855937838	36.48348137994545	36.4606708673967	36.42388971544484	36.38796247178262	36.359594255090514	36.32022846401432	36.29607564652561	36.23524932205672	36.197009310298256	36.15727035504523	36.10180000472593	36.030980701947975	35.960548827850204	35.883102059052874	35.80017153173668	35.7410582700626	35.68982621152351	35.64113893604581	35.57919121133165	35.5251531862413	35.445279056392266	35.371212866495306	35.29842564757702	35.20835128138814	35.12051631215329	35.016600554234486	34.9121699734806	34.8291727953809	34.73408767553414	34.61102035856799	34.482572212964264	34.34080743809304	34.20178486224023	34.0582164514815	33.91032484479766	33.7883619103942	33.613065277012105	33.42537428604318	33.29498452041244	33.12929420624867	32.9127913031621	32.59970833643156	31.848960544773956	31.48541066486243	31.436868505775934	31.345804794390624	31.031903092860833	30.429329488131955	29.393489641650962	24.700017754754167
Res2_DNA_A2_2	31.85055927475623	32.00421739363244	32.071177833915655	31.929137611051218	31.930539369487274	35.893384912447814	35.87057772756056	35.848807537380914	35.86583586412649	35.85705346088719	35.837758476377616	35.80220326960627	35.74738582381517	35.72755900962724	35.69300394398343	35.64316888543284	35.616300403503345	35.57838706621439	35.56249985637943	35.562363237990226	35.544002058164054	35.52897186749447	35.51069693588496	35.45351211366338	35.42228526231837	35.381591127305484	35.319146507939024	35.2456337612612	35.175036598856806	35.10598420845773	35.02940517888186	34.95296617123171	34.88228673862942	34.79357153247375	34.722277544745126	34.64769204454774	34.534132311723184	34.41297768472369	34.298250679785966	34.16437531339092	34.04584631970394	33.91775063523649	33.762617440978445	33.605733116345235	33.460333960639076	33.28059892053696	33.10870562856057	32.93934376564245	32.72114542444376	32.51227192782595	32.27302689726024	32.03126995919442	31.758866234294686	31.46815412774188	31.145882295301668	30.78955987937173	30.417434377322998	30.02742968607904	29.525194245465222	28.970283581795112	28.383213573650472	27.722515315372345	26.97558744064677	26.1207360028477	25.089228576526132	23.777533916674923	21.774860666369094	15.4123193280335
Res2_DNA_A3_1	27.820916093673752	30.461896401656187	31.25042513229475	31.67420440559319	32.21559703097134	35.98499432190749	36.32183895295625	36.497775290599925	36.659834547888615	36.72937453684275	36.778173616216066	36.78152929035387	36.785933936743206	36.76745884814669	36.76635078112712	36.72817655390405	36.711616388539795	36.663157745981124	36.644929477334856	36.616783858920044	36.58573258726824	36.55123270663125	36.52000748052305	36.48405959753494	36.46008050127608	36.400261671873636	36.360942949898885	36.321444596679115	36.267961304120035	36.19888226839821	36.12829422992145	36.05269620481003	35.96994867561223	35.90949072606307	35.861264902046614	35.81329020070537	35.748320979430986	35.695003497242816	35.61774835132918	35.54181077201336	35.469121479245146	35.38179050487493	35.29536954179028	35.19155822813505	35.08746857130214	35.00436859978437	34.90880080567873	34.78716319216778	34.65841893131585	34.516476698517735	34.378120170153615	34.237187462946665	34.090178585953666	33.96483389906979	33.790202109522745	33.52054321491465	33.49329098863561	33.34914854890149	33.14099801033573	32.83427579391845	32.09322005084276	31.738992511232567	31.696080873496896	31.604530330088814	31.298154337601108	30.70556746934519	29.671292804766672	25.057017825657958
Res2_DNA_A3_2	32.04668913939463	32.17667399921877	32.27412785118967	32.16449530169514	32.16224548805127	36.2146523972928	36.21742736403495	36.192141262412285	36.1851774073681	36.17173485208626	36.14467567673991	36.1163985393683	36.071989934472	36.050412611264804	36.013929716020755	35.966973516818115	35.945718236025584	35.91109920300495	35.89386190507531	35.8878825516158	35.873069623566124	35.858721048804156	35.843700205862824	35.790927374435704	35.75402295256036	35.71748285815436	35.65486933366476	35.58507290631459	35.51646663876682	35.446064911289945	35.36983652192667	35.29972299678515	35.23260567266847	35.15160507989539	35.081737993576965	35.0025076762519	34.89506627690866	34.78232932639647	34.677533410859944	34.54806019417947	34.42906852583969	34.30756326374747	34.16391450403252	34.0143562073347	33.879456983672654	33.70702004522214	33.541457276578896	33.38187943788719	33.17444578946669	32.98064578144697	32.74954518993562	32.507092866585495	32.249615377509755	31.97659233369953	31.670162802876483	31.231138854671585	31.008478303905534	30.664152207020084	30.197562234503565	29.67692573370337	29.122731207728357	28.497411564910298	27.78931612930714	26.989745452997603	26.01835005883099	24.77770738738159	22.861217893021177	16.42396670762045
Res2_DNA_A4_1	27.669236007327637	30.276762509708938	31.01461175199955	31.487562214561724	32.02591845598347	35.783189166371734	36.11860233746294	36.29377701930676	36.45354663373401	36.52217582534729	36.56656087998498	36.57191532427911	36.57202839854631	36.5530408655122	36.55155125066034	36.51304624989356	36.495512059410686	36.44059491541846	36.418984585627356	36.3916961162665	36.35570874291183	36.31708584587524	36.285714201825314	36.24433334515307	36.21749821179365	36.15467807655624	36.11308801046883	36.0703050351419	36.011321294211946	35.939853365949794	35.86537659840352	35.78325828927092	35.70002295815292	35.63562253860482	35.579418845922	35.528496725442395	35.462834510903264	35.40869820384356	35.325194116659944	35.246950258389326	35.16991918459146	35.073965883710464	34.98541161269223	34.875244053183415	34.7653665591522	34.67892472052147	34.57755590417517	34.45106229733756	34.316302185756186	34.1677747824396	34.02055244791729	33.871761742931476	33.712176268022944	33.579569637961335	33.39737798244249	33.204795927655056	33.0678479481419	32.89199632263014	32.66130154319893	32.335204560191585	31.590327898435753	31.21541927369122	31.13547899650851	31.019917558436006	30.684807270089287	30.05537593439005	28.975063380537765	24.31784443609785
Res2_DNA_A4_2	31.90505544625432	32.08357763683929	32.15269100494374	32.01300052556441	32.01049748838033	36.02711650342249	36.021812594167386	36.005434950281426	35.99864654178847	35.97473158836314	35.951781396826874	35.926510625006074	35.871216675953065	35.84662123293751	35.81293629242431	35.769339268198436	35.74087657909293	35.70705491730209	35.68512420100998	35.6843994099766	35.66881426842993	35.65303982657956	35.6342278279916	35.578453180613245	35.53698054779305	35.506611134963904	35.44240349388532	35.37030345415744	35.296150619034464	35.224417796825875	35.14664196641944	35.07162303413052	35.00112864222118	34.917044265983925	34.84256408802831	34.76107805975263	34.65155207503081	34.53530278449759	34.4212548567278	34.293309985204246	34.17092594420345	34.040195400645175	33.89168765799964	33.73840092681826	33.590297972658455	33.40330311695604	33.22484911197232	33.05615226551686	32.84256755490138	32.64042196701118	32.397145159895125	32.15084357943013	31.874351813310128	31.58840622311621	31.272591533918554	30.917218919595875	30.544419305536763	30.154475529861294	29.657277316644763	29.108479429472396	28.529871910897523	27.876534362358477	27.13296686866378	26.291547661825618	25.277247984865912	23.988768358899733	22.016284094776857	15.650798205176098
Res2_DNA_A5_1	27.490746490280483	30.195465503412525	30.976051835562604	31.455664867878287	32.019670446368515	35.75618185310124	36.09284513673953	36.2707906942747	36.43625094737935	36.50705225073463	36.55375657720525	36.56086590265895	36.559973082425564	36.54068181648891	36.53988530780208	36.50080327140398	36.4843895688366	36.42798371624832	36.40604638749154	36.378767481406015	36.33938508671241	36.30122359659897	36.272304835061796	36.22905832615933	36.20016210701262	36.134402904784125	36.090875487204215	36.047306208296305	35.98768608307736	35.9148660051996	35.8376032250908	35.752693782991656	35.666883658047574	35.60150740420606	35.54303947828153	35.48784177803225	35.42149441543313	35.36374830338564	35.27855496873708	35.19471566945302	35.11386283397532	35.01779071592411	34.92440260160531	34.81013579056861	34.697755287562714	34.60676120778251	34.502716118471305	34.37115343509658	34.234245656908996	34.07705451891293	33.92840786167066	33.77112550866849	33.60620204759829	33.4704221185674	33.28450018118855	33.08271146101741	32.93846505661581	32.75754991484204	32.5192895344197	32.183076608538954	31.43669211394	31.054343866372367	30.958952310712636	30.828382418172538	30.47558550211095	29.81761329751003	28.68856135727232	23.956792945725894
