129,-1622060.918361,3.404517
130,-1622063.947628,3.029268
131,-1622063.759608,0.188020
132,-1622064.997793,1.238185
133,-1622061.812616,3.185177
134,-1622058.771846,3.040770
135,-1622052.953749,5.818097
136,-1622041.333581,11.620168
137,-1622039.498506,1.835075
138,-1622023.657591,15.840914
139,-1622015.081371,8.576220
140,-1622012.407902,2.673469
141,-1622024.071186,11.663284
142,-1622027.707138,3.635952
143,-1622027.395426,0.311712
144,-1622023.631121,3.764305
145,-1622030.474806,6.843685
146,-1622028.446092,2.028714
147,-1622023.531435,4.914656
148,-1622019.746810,3.784625
149,-1622013.629005,6.117806
150,-1622016.304041,2.675037
151,-1622014.243393,2.060648
152,-1622006.962192,7.281201
153,-1621986.223771,20.738421
154,-1621964.558120,21.665651
155,-1621939.948446,24.609674
156,-1621909.034300,30.914146
157,-1621482.850286,426.184014
158,-1621493.933852,11.083566
159,-1621497.085305,3.151453
160,-1621496.973236,0.112069
161,-1621491.323147,5.650089
162,-1621480.700168,10.622979
163,-1621479.427718,1.272450
164,-1621471.512424,7.915295
165,-1621464.933568,6.578856
166,-1621453.087102,11.846465
167,-1621442.172578,10.914525
168,-1621423.899669,18.272908
169,-1621392.518874,31.380795
170,-1621361.383086,31.135788
171,-1621316.211611,45.171474
172,-1621257.864900,58.346711
173,-1621238.815967,19.048933
174,-1621216.190268,22.625699
175,-1620780.790309,435.399960
176,-1620796.040723,15.250414
177,-1620789.625756,6.414966
178,-1620792.151285,2.525528
179,-1620792.502791,0.351507
180,-1620787.538489,4.964303
181,-1620769.825796,17.712693
182,-1620773.778298,3.952502
183,-1620777.359562,3.581265
184,-1620782.635774,5.276211
185,-1620783.011741,0.375968
186,-1620782.891624,0.120117
187,-1620783.228389,0.336765
188,-1620781.328851,1.899538
189,-1620781.583622,0.254771
190,-1620780.627915,0.955706
191,-1620781.335875,0.707959
192,-1620783.085986,1.750111
193,-1620779.649168,3.436818
194,-1620778.886467,0.762701
195,-1620778.223875,0.662591
196,-1620777.251673,0.972203
197,-1620775.782566,1.469107
198,-1620773.470962,2.311604
199,-1620770.965964,2.504999
200,-1620771.499380,0.533416
201,-1620773.661193,2.161813
202,-1620774.154262,0.493069
203,-1620774.159260,0.004998
204,-1620774.167684,0.008424
205,-1620774.168280,0.000597
206,-1620774.004780,0.163500
207,-1620773.698032,0.306748
208,-1620773.410559,0.287473
209,-1620773.155818,0.254742
210,-1620772.919530,0.236288
211,-1620772.723642,0.195887
212,-1620772.609567,0.114075
213,-1620772.630282,0.020715
214,-1620772.862097,0.231815
215,-1620773.437049,0.574952
216,-1620774.585153,1.148104
217,-1620776.460598,1.875444
218,-1620777.759155,1.298557
219,-1620776.232729,1.526426
220,-1620774.769406,1.463323
221,-1620774.573998,0.195408
222,-1620774.793569,0.219571
223,-1620775.162695,0.369126
224,-1620775.627723,0.465028
225,-1620776.115794,0.488072
226,-1620776.460812,0.345018
227,-1620776.556549,0.095737
228,-1620776.520838,0.035711
229,-1620776.472239,0.048599
230,-1620776.442744,0.029495
231,-1620776.432293,0.010450
232,-1620776.430722,0.001572
233,-1620776.424346,0.006376
234,-1620776.399698,0.024648
235,-1620776.346783,0.052915
236,-1620776.260510,0.086273
237,-1620776.140523,0.119987
238,-1620775.989305,0.151218
239,-1620775.811385,0.177920
240,-1620775.611176,0.200209
241,-1620775.391882,0.219294
242,-1620775.155663,0.236219
243,-1620774.903712,0.251951
244,-1620774.635497,0.268215
245,-1620774.349139,0.286358
246,-1620774.038583,0.310556
247,-1620773.688456,0.350127
248,-1620773.255874,0.432582
249,-1620772.603412,0.652462
250,-1620771.176795,1.426617
251,-1620766.145182,5.031613
252,-1620761.885785,4.259397
253,-1620766.835415,4.949630
254,-1620766.712871,0.122544
255,-1620765.146612,1.566259
256,-1620757.910709,7.235904
257,-1620756.021405,1.889304
258,-1620759.656782,3.635377
259,-1620758.431522,1.225260
260,-1620749.772623,8.658899
261,-1620745.843489,3.929134
262,-1620738.013499,7.829991
263,-1620737.756626,0.256873
264,-1620724.908696,12.847929
265,-1620732.200961,7.292265
266,-1620732.686238,0.485277
267,-1620732.725094,0.038856
268,-1620732.645529,0.079565
269,-1620732.523178,0.122351
270,-1620732.385106,0.138071
271,-1620732.243518,0.141588
272,-1620732.103886,0.139632
273,-1620731.969327,0.134559
274,-1620731.841322,0.128005
275,-1620731.721244,0.120078
276,-1620731.608836,0.112408
277,-1620731.504571,0.104264
278,-1620731.407894,0.096677
279,-1620731.318531,0.089363
280,-1620731.236170,0.082360
281,-1620731.160213,0.075957
282,-1620731.090076,0.070137
283,-1620731.025460,0.064616
284,-1620730.965851,0.059609
285,-1620730.910923,0.054928
286,-1620730.860152,0.050771
287,-1620730.813245,0.046907
288,-1620730.770017,0.043228
289,-1620730.730008,0.040009
290,-1620730.693084,0.036924
291,-1620730.658965,0.034118
292,-1620730.627373,0.031592
293,-1620730.598158,0.029215
294,-1620730.571192,0.026966
295,-1620730.546285,0.024907
296,-1620730.523287,0.022999
297,-1620730.501968,0.021319
298,-1620730.482270,0.019697
299,-1620730.464091,0.018180
300,-1620730.447305,0.016786
301,-1620730.431783,0.015522
302,-1620730.417447,0.014336
303,-1620730.404271,0.013176
304,-1620730.392052,0.012219
305,-1620730.380760,0.011292
306,-1620730.370369,0.010391
307,-1620730.360775,0.009594
308,-1620730.351951,0.008824
309,-1620730.343806,0.008144
310,-1620730.336301,0.007506
311,-1620730.329365,0.006936
312,-1620730.323011,0.006354
313,-1620730.317150,0.005861
314,-1620730.311758,0.005392
315,-1620730.306790,0.004968
316,-1620730.302214,0.004576
317,-1620730.298028,0.004187
318,-1620730.294174,0.003853
319,-1620730.290636,0.003539
320,-1620730.287387,0.003248
321,-1620730.284397,0.002990
322,-1620730.281668,0.002729
323,-1620730.279164,0.002504
324,-1620730.276888,0.002276
325,-1620730.274773,0.002115
326,-1620730.272853,0.001920
327,-1620730.271099,0.001754
328,-1620730.269496,0.001602
329,-1620730.268044,0.001452
330,-1620730.266706,0.001338
331,-1620730.265492,0.001214
332,-1620730.264388,0.001104
333,-1620730.263385,0.001003
334,-1620730.262474,0.000910
335,-1620730.261650,0.000825
336,-1620730.260904,0.000746
337,-1620730.260236,0.000668
338,-1620730.259620,0.000616
339,-1620730.259059,0.000561
340,-1620730.258583,0.000476
341,-1620730.258145,0.000437
342,-1620730.257754,0.000391
343,-1620730.257406,0.000348
344,-1620730.257098,0.000308
345,-1620730.256826,0.000272
346,-1620730.256587,0.000239
347,-1620730.256379,0.000208
348,-1620730.256198,0.000181
349,-1620730.256043,0.000155
350,-1620730.255910,0.000132
351,-1620730.255799,0.000111
352,-1620730.255707,0.000092
Up and running. Check /project/6003890/ssutclif/temp_storage/Third_Aim/2_BacterialAnalysis/2_Bacterial_Binning/CONCOCT/IndJ/concoct_output/log.txt for progress
67486 2109 8
Completed CONCOCT
No consensus cluster for contig k141_126594: [('44', 5), ('57', 1)]	 Chosen cluster: 44
No consensus cluster for contig k141_189937: [('173', 1), ('174', 1)]	 Chosen cluster: 173
No consensus cluster for contig k141_189946: [('145', 2), ('82', 1)]	 Chosen cluster: 145
No consensus cluster for contig k141_105557: [('21', 1), ('57', 1)]	 Chosen cluster: 21
No consensus cluster for contig k141_92: [('63', 1), ('88', 1)]	 Chosen cluster: 63
No consensus cluster for contig k141_21164: [('171', 12), ('57', 1)]	 Chosen cluster: 171
No consensus cluster for contig k141_63407: [('138', 7), ('88', 1)]	 Chosen cluster: 138
No consensus cluster for contig k141_232200: [('57', 2), ('88', 1), ('40', 1)]	 Chosen cluster: 57
No consensus cluster for contig k141_147848: [('57', 1), ('168', 2)]	 Chosen cluster: 168
No consensus cluster for contig k141_42424: [('173', 1), ('146', 2)]	 Chosen cluster: 146
No consensus cluster for contig k141_105729: [('88', 2), ('154', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_168935: [('146', 16), ('57', 3)]	 Chosen cluster: 146
No consensus cluster for contig k141_190032: [('96', 9), ('23', 4)]	 Chosen cluster: 96
No consensus cluster for contig k141_98: [('57', 1), ('112', 42)]	 Chosen cluster: 112
No consensus cluster for contig k141_126849: [('88', 1), ('1', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_232357: [('182', 1), ('40', 1)]	 Chosen cluster: 182
No consensus cluster for contig k141_201: [('57', 3), ('74', 2)]	 Chosen cluster: 57
No consensus cluster for contig k141_190104: [('169', 7), ('57', 3), ('172', 1)]	 Chosen cluster: 169
No consensus cluster for contig k141_21291: [('63', 16), ('94', 1)]	 Chosen cluster: 63
No consensus cluster for contig k141_63572: [('28', 2), ('88', 1)]	 Chosen cluster: 28
No consensus cluster for contig k141_84634: [('148', 11), ('117', 6)]	 Chosen cluster: 148
No consensus cluster for contig k141_190117: [('8', 1), ('177', 3)]	 Chosen cluster: 177
No consensus cluster for contig k141_169099: [('88', 1), ('98', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_237: [('57', 2), ('58', 1), ('88', 3)]	 Chosen cluster: 88
No consensus cluster for contig k141_148055: [('57', 1), ('23', 2)]	 Chosen cluster: 23
No consensus cluster for contig k141_21333: [('119', 1), ('73', 1)]	 Chosen cluster: 119
No consensus cluster for contig k141_42613: [('29', 2), ('23', 8)]	 Chosen cluster: 23
No consensus cluster for contig k141_63601: [('88', 1), ('61', 3)]	 Chosen cluster: 61
No consensus cluster for contig k141_169119: [('57', 3), ('3', 4)]	 Chosen cluster: 3
No consensus cluster for contig k141_190182: [('23', 1), ('96', 5)]	 Chosen cluster: 96
No consensus cluster for contig k141_127000: [('146', 8), ('74', 1)]	 Chosen cluster: 146
No consensus cluster for contig k141_84722: [('108', 8), ('57', 1)]	 Chosen cluster: 108
No consensus cluster for contig k141_42660: [('150', 4), ('88', 2)]	 Chosen cluster: 150
No consensus cluster for contig k141_232465: [('57', 2), ('171', 8), ('82', 1)]	 Chosen cluster: 171
No consensus cluster for contig k141_190306: [('82', 2), ('168', 1)]	 Chosen cluster: 82
No consensus cluster for contig k141_169357: [('181', 2), ('88', 1)]	 Chosen cluster: 181
No consensus cluster for contig k141_63785: [('88', 1), ('62', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_105908: [('42', 7), ('154', 6), ('105', 1), ('57', 1)]	 Chosen cluster: 42
No consensus cluster for contig k141_84792: [('88', 1), ('13', 5)]	 Chosen cluster: 13
No consensus cluster for contig k141_211347: [('21', 4), ('82', 1), ('109', 3)]	 Chosen cluster: 21
No consensus cluster for contig k141_148223: [('11', 2), ('13', 2)]	 Chosen cluster: 11
No consensus cluster for contig k141_21665: [('24', 2), ('49', 2)]	 Chosen cluster: 24
No consensus cluster for contig k141_169369: [('57', 1), ('117', 3)]	 Chosen cluster: 117
No consensus cluster for contig k141_211349: [('57', 2), ('21', 4)]	 Chosen cluster: 21
No consensus cluster for contig k141_169372: [('88', 1), ('78', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_84811: [('63', 11), ('52', 1)]	 Chosen cluster: 63
No consensus cluster for contig k141_190309: [('57', 2), ('3', 27)]	 Chosen cluster: 3
No consensus cluster for contig k141_63890: [('58', 1), ('73', 6), ('88', 1)]	 Chosen cluster: 73
No consensus cluster for contig k141_63984: [('57', 1), ('29', 1)]	 Chosen cluster: 57
No consensus cluster for contig k141_190342: [('96', 9), ('57', 1)]	 Chosen cluster: 96
No consensus cluster for contig k141_650: [('88', 2), ('73', 4)]	 Chosen cluster: 73
No consensus cluster for contig k141_148254: [('173', 16), ('29', 1), ('96', 1)]	 Chosen cluster: 173
No consensus cluster for contig k141_43003: [('67', 1), ('19', 2), ('57', 1)]	 Chosen cluster: 19
No consensus cluster for contig k141_84947: [('23', 4), ('57', 1)]	 Chosen cluster: 23
No consensus cluster for contig k141_148314: [('88', 1), ('58', 2)]	 Chosen cluster: 58
No consensus cluster for contig k141_232663: [('173', 3), ('174', 6), ('3', 1), ('96', 1), ('118', 1)]	 Chosen cluster: 174
No consensus cluster for contig k141_148335: [('154', 1), ('117', 9)]	 Chosen cluster: 117
No consensus cluster for contig k141_127474: [('3', 9), ('57', 1)]	 Chosen cluster: 3
No consensus cluster for contig k141_64126: [('34', 1), ('74', 6)]	 Chosen cluster: 74
No consensus cluster for contig k141_232679: [('174', 11), ('173', 2), ('96', 1), ('57', 1)]	 Chosen cluster: 174
No consensus cluster for contig k141_127523: [('58', 3), ('9', 1)]	 Chosen cluster: 58
No consensus cluster for contig k141_190451: [('57', 6), ('124', 1)]	 Chosen cluster: 57
No consensus cluster for contig k141_148353: [('103', 6), ('57', 1)]	 Chosen cluster: 103
No consensus cluster for contig k141_64134: [('3', 1), ('57', 1)]	 Chosen cluster: 3
No consensus cluster for contig k141_190461: [('136', 1), ('57', 1), ('23', 1)]	 Chosen cluster: 136
No consensus cluster for contig k141_169683: [('57', 1), ('170', 1)]	 Chosen cluster: 57
No consensus cluster for contig k141_64156: [('57', 1), ('21', 3)]	 Chosen cluster: 21
No consensus cluster for contig k141_85135: [('109', 1), ('175', 2)]	 Chosen cluster: 175
No consensus cluster for contig k141_43274: [('49', 2), ('171', 1)]	 Chosen cluster: 49
No consensus cluster for contig k141_190502: [('98', 1), ('88', 1)]	 Chosen cluster: 98
No consensus cluster for contig k141_232739: [('96', 7), ('23', 2)]	 Chosen cluster: 96
No consensus cluster for contig k141_211663: [('137', 9), ('31', 1)]	 Chosen cluster: 137
No consensus cluster for contig k141_148485: [('42', 1), ('84', 1)]	 Chosen cluster: 42
No consensus cluster for contig k141_127579: [('3', 1), ('57', 1)]	 Chosen cluster: 3
No consensus cluster for contig k141_127716: [('123', 1), ('88', 2)]	 Chosen cluster: 88
No consensus cluster for contig k141_106462: [('112', 6), ('57', 1)]	 Chosen cluster: 112
No consensus cluster for contig k141_190570: [('82', 2), ('57', 1)]	 Chosen cluster: 82
No consensus cluster for contig k141_148504: [('57', 1), ('74', 15)]	 Chosen cluster: 74
No consensus cluster for contig k141_106548: [('117', 1), ('88', 6)]	 Chosen cluster: 88
No consensus cluster for contig k141_64377: [('107', 3), ('96', 2)]	 Chosen cluster: 107
No consensus cluster for contig k141_211795: [('104', 29), ('154', 2)]	 Chosen cluster: 104
No consensus cluster for contig k141_22279: [('57', 1), ('55', 8)]	 Chosen cluster: 55
No consensus cluster for contig k141_190635: [('3', 12), ('57', 4)]	 Chosen cluster: 3
No consensus cluster for contig k141_1029: [('57', 3), ('124', 2)]	 Chosen cluster: 57
No consensus cluster for contig k141_43640: [('23', 3), ('109', 1)]	 Chosen cluster: 23
No consensus cluster for contig k141_211865: [('88', 2), ('61', 3)]	 Chosen cluster: 61
No consensus cluster for contig k141_22363: [('62', 1), ('11', 1)]	 Chosen cluster: 62
No consensus cluster for contig k141_64584: [('29', 2), ('23', 6)]	 Chosen cluster: 23
No consensus cluster for contig k141_127975: [('83', 13), ('57', 1)]	 Chosen cluster: 83
No consensus cluster for contig k141_190800: [('26', 5), ('109', 2), ('57', 1), ('88', 1)]	 Chosen cluster: 26
No consensus cluster for contig k141_233132: [('98', 4), ('88', 8)]	 Chosen cluster: 88
No consensus cluster for contig k141_43826: [('88', 1), ('13', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_170114: [('57', 1), ('157', 2)]	 Chosen cluster: 157
No consensus cluster for contig k141_1131: [('57', 2), ('83', 3)]	 Chosen cluster: 83
No consensus cluster for contig k141_106796: [('146', 11), ('173', 2), ('57', 1), ('96', 1), ('74', 2)]	 Chosen cluster: 146
No consensus cluster for contig k141_211961: [('63', 3), ('175', 1)]	 Chosen cluster: 63
No consensus cluster for contig k141_106856: [('73', 1), ('110', 1)]	 Chosen cluster: 73
No consensus cluster for contig k141_128054: [('1', 7), ('172', 1)]	 Chosen cluster: 1
No consensus cluster for contig k141_212013: [('78', 1), ('88', 1)]	 Chosen cluster: 78
No consensus cluster for contig k141_85813: [('1', 6), ('109', 1)]	 Chosen cluster: 1
No consensus cluster for contig k141_64672: [('71', 21), ('57', 1)]	 Chosen cluster: 71
No consensus cluster for contig k141_128094: [('88', 1), ('11', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_212023: [('169', 3), ('61', 4)]	 Chosen cluster: 61
No consensus cluster for contig k141_43980: [('23', 2), ('57', 1), ('107', 4)]	 Chosen cluster: 107
No consensus cluster for contig k141_170197: [('88', 2), ('61', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_190969: [('126', 1), ('73', 2), ('88', 1)]	 Chosen cluster: 73
No consensus cluster for contig k141_106948: [('88', 2), ('135', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_128247: [('109', 1), ('57', 5)]	 Chosen cluster: 57
No consensus cluster for contig k141_106981: [('57', 1), ('74', 1)]	 Chosen cluster: 57
No consensus cluster for contig k141_85920: [('117', 1), ('154', 3)]	 Chosen cluster: 154
No consensus cluster for contig k141_1386: [('181', 5), ('88', 2)]	 Chosen cluster: 181
No consensus cluster for contig k141_191131: [('80', 1), ('172', 1), ('168', 1)]	 Chosen cluster: 80
No consensus cluster for contig k141_22696: [('13', 1), ('88', 2)]	 Chosen cluster: 88
No consensus cluster for contig k141_212170: [('57', 2), ('63', 4)]	 Chosen cluster: 63
No consensus cluster for contig k141_148990: [('94', 1), ('8', 17)]	 Chosen cluster: 8
No consensus cluster for contig k141_107174: [('57', 1), ('23', 1)]	 Chosen cluster: 57
No consensus cluster for contig k141_1455: [('57', 2), ('109', 1), ('1', 1)]	 Chosen cluster: 57
No consensus cluster for contig k141_22779: [('88', 1), ('58', 2)]	 Chosen cluster: 58
No consensus cluster for contig k141_191157: [('123', 11), ('88', 4), ('58', 1)]	 Chosen cluster: 123
No consensus cluster for contig k141_212236: [('61', 6), ('57', 2)]	 Chosen cluster: 61
No consensus cluster for contig k141_44229: [('177', 12), ('57', 1)]	 Chosen cluster: 177
No consensus cluster for contig k141_44280: [('74', 2), ('23', 1)]	 Chosen cluster: 74
No consensus cluster for contig k141_170418: [('96', 14), ('57', 1), ('173', 1)]	 Chosen cluster: 96
No consensus cluster for contig k141_1554: [('88', 1), ('181', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_22893: [('74', 1), ('146', 10)]	 Chosen cluster: 146
No consensus cluster for contig k141_128628: [('29', 1), ('170', 1)]	 Chosen cluster: 29
No consensus cluster for contig k141_1577: [('138', 1), ('154', 1)]	 Chosen cluster: 138
No consensus cluster for contig k141_233536: [('57', 1), ('42', 1)]	 Chosen cluster: 57
No consensus cluster for contig k141_149232: [('96', 2), ('23', 1)]	 Chosen cluster: 96
No consensus cluster for contig k141_212493: [('137', 1), ('88', 1)]	 Chosen cluster: 137
No consensus cluster for contig k141_233583: [('137', 5), ('67', 1)]	 Chosen cluster: 137
No consensus cluster for contig k141_44344: [('146', 10), ('74', 8)]	 Chosen cluster: 146
No consensus cluster for contig k141_191308: [('72', 28), ('57', 1)]	 Chosen cluster: 72
No consensus cluster for contig k141_23045: [('44', 3), ('108', 1)]	 Chosen cluster: 44
No consensus cluster for contig k141_107338: [('120', 49), ('57', 3)]	 Chosen cluster: 120
No consensus cluster for contig k141_233646: [('88', 1), ('78', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_170667: [('168', 1), ('108', 1)]	 Chosen cluster: 168
No consensus cluster for contig k141_191320: [('21', 12), ('57', 1)]	 Chosen cluster: 21
No consensus cluster for contig k141_212624: [('88', 2), ('73', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_170689: [('80', 1), ('57', 1)]	 Chosen cluster: 80
No consensus cluster for contig k141_44446: [('57', 2), ('42', 4)]	 Chosen cluster: 42
No consensus cluster for contig k141_107446: [('132', 3), ('22', 1)]	 Chosen cluster: 132
No consensus cluster for contig k141_170706: [('73', 3), ('161', 1), ('88', 1)]	 Chosen cluster: 73
No consensus cluster for contig k141_170770: [('21', 1), ('57', 3)]	 Chosen cluster: 57
No consensus cluster for contig k141_107475: [('169', 1), ('57', 2), ('124', 5)]	 Chosen cluster: 124
No consensus cluster for contig k141_191345: [('57', 1), ('83', 20)]	 Chosen cluster: 83
No consensus cluster for contig k141_149431: [('98', 1), ('13', 2)]	 Chosen cluster: 13
No consensus cluster for contig k141_233829: [('88', 1), ('150', 4)]	 Chosen cluster: 150
No consensus cluster for contig k141_170778: [('20', 3), ('48', 1), ('57', 3), ('109', 2)]	 Chosen cluster: 20
No consensus cluster for contig k141_212811: [('173', 1), ('174', 3)]	 Chosen cluster: 174
No consensus cluster for contig k141_86766: [('7', 5), ('153', 1)]	 Chosen cluster: 7
No consensus cluster for contig k141_191414: [('57', 5), ('80', 3)]	 Chosen cluster: 57
No consensus cluster for contig k141_44686: [('57', 1), ('105', 2), ('131', 1)]	 Chosen cluster: 105
No consensus cluster for contig k141_170835: [('96', 1), ('74', 3), ('146', 6)]	 Chosen cluster: 146
No consensus cluster for contig k141_233969: [('88', 1), ('181', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_170845: [('83', 2), ('108', 1)]	 Chosen cluster: 83
No consensus cluster for contig k141_170881: [('88', 1), ('73', 2)]	 Chosen cluster: 73
No consensus cluster for contig k141_65470: [('13', 2), ('88', 3)]	 Chosen cluster: 88
No consensus cluster for contig k141_170912: [('57', 1), ('21', 2)]	 Chosen cluster: 21
No consensus cluster for contig k141_129157: [('146', 1), ('173', 1), ('57', 1)]	 Chosen cluster: 146
No consensus cluster for contig k141_86912: [('3', 11), ('57', 1)]	 Chosen cluster: 3
No consensus cluster for contig k141_213062: [('13', 2), ('88', 1)]	 Chosen cluster: 13
No consensus cluster for contig k141_86959: [('69', 1), ('67', 1)]	 Chosen cluster: 69
No consensus cluster for contig k141_129240: [('28', 11), ('138', 1)]	 Chosen cluster: 28
No consensus cluster for contig k141_171143: [('57', 1), ('61', 2)]	 Chosen cluster: 61
No consensus cluster for contig k141_44880: [('177', 6), ('57', 4), ('8', 1)]	 Chosen cluster: 177
No consensus cluster for contig k141_44893: [('98', 1), ('88', 1)]	 Chosen cluster: 98
No consensus cluster for contig k141_1921: [('88', 1), ('73', 6)]	 Chosen cluster: 73
No consensus cluster for contig k141_129268: [('23', 1), ('57', 1)]	 Chosen cluster: 23
No consensus cluster for contig k141_213186: [('88', 1), ('73', 2)]	 Chosen cluster: 73
No consensus cluster for contig k141_171155: [('83', 13), ('105', 1), ('57', 1)]	 Chosen cluster: 83
No consensus cluster for contig k141_107794: [('23', 5), ('96', 1)]	 Chosen cluster: 23
No consensus cluster for contig k141_23609: [('78', 3), ('73', 1), ('70', 1)]	 Chosen cluster: 78
No consensus cluster for contig k141_1956: [('57', 1), ('173', 3)]	 Chosen cluster: 173
No consensus cluster for contig k141_129313: [('57', 3), ('80', 1)]	 Chosen cluster: 57
No consensus cluster for contig k141_149803: [('57', 1), ('44', 11), ('82', 2)]	 Chosen cluster: 44
No consensus cluster for contig k141_213276: [('174', 3), ('29', 1)]	 Chosen cluster: 174
No consensus cluster for contig k141_1990: [('57', 2), ('84', 1)]	 Chosen cluster: 57
No consensus cluster for contig k141_149817: [('74', 10), ('34', 1)]	 Chosen cluster: 74
No consensus cluster for contig k141_129400: [('103', 1), ('57', 1)]	 Chosen cluster: 103
No consensus cluster for contig k141_23798: [('57', 1), ('1', 4)]	 Chosen cluster: 1
No consensus cluster for contig k141_149861: [('173', 12), ('29', 1)]	 Chosen cluster: 173
No consensus cluster for contig k141_45041: [('88', 1), ('154', 1)]	 Chosen cluster: 88
No consensus cluster for contig k141_129532: [('61', 3), ('57', 1)]	 Chosen cluster: 61
No consensus cluster for contig k141_65766: [('57', 14), ('180', 1)]	 Chosen cluster: 57
No consensus cluster for contig k141_234230: [('28', 2), ('34', 1), ('118', 18)]	 Chosen cluster: 118
No consensus cluster for contig k141_23837: [('154', 1), ('57', 2), ('163', 10)]	 Chosen cluster: 163
