Running on Individual I
Completed indexing bam file
Completed the cutting of contigs
Completed coverage table step
Setting 8 OMP threads
Generate input data
0,-2406913.133198,58125.182518
1,-2365375.336932,41537.796267
2,-2336037.377539,29337.959393
3,-2315933.233084,20104.144455
4,-2299595.884826,16337.348258
5,-2288575.354370,11020.530456
6,-2278347.281279,10228.073091
7,-2268935.362216,9411.919063
8,-2259936.151483,8999.210733
9,-2252560.963761,7375.187722
10,-2242735.825597,9825.138164
11,-2236172.793220,6563.032377
12,-2232170.414088,4002.379132
13,-2226658.281304,5512.132784
14,-2221413.713046,5244.568258
15,-2216616.607398,4797.105648
16,-2212698.585419,3918.021978
17,-2209239.339038,3459.246381
18,-2206203.392741,3035.946297
19,-2204325.362006,1878.030736
20,-2202662.357979,1663.004026
21,-2201621.235602,1041.122378
22,-2200274.838789,1346.396812
23,-2199716.078003,558.760787
24,-2199000.211271,715.866732
25,-2197353.540770,1646.670501
26,-2196097.479629,1256.061141
27,-2195040.821992,1056.657637
28,-2194360.470167,680.351825
29,-2193382.974267,977.495899
30,-2191813.109738,1569.864530
31,-2190154.632922,1658.476816
32,-2188321.364959,1833.267963
33,-2187389.959978,931.404981
34,-2186517.524994,872.434984
35,-2185735.379072,782.145922
36,-2185322.841167,412.537905
37,-2184503.419678,819.421489
38,-2183694.465589,808.954090
39,-2182206.280973,1488.184615
40,-2182025.424799,180.856174
41,-2181842.647299,182.777500
42,-2181205.848536,636.798763
43,-2180979.234540,226.613996
44,-2180757.327289,221.907251
45,-2180506.834067,250.493222
46,-2179953.212529,553.621537
47,-2179720.293025,232.919504
48,-2179047.922555,672.370470
49,-2178021.888277,1026.034278
50,-2177842.728798,179.159479
51,-2177335.712662,507.016136
52,-2177288.502138,47.210523
53,-2177218.136910,70.365228
54,-2177114.199108,103.937802
55,-2176982.018018,132.181090
56,-2176885.060529,96.957489
57,-2176375.873681,509.186847
58,-2176267.650601,108.223080
59,-2175748.552659,519.097942
60,-2175601.361326,147.191333
61,-2175407.712615,193.648710
62,-2175111.795262,295.917353
63,-2174683.709766,428.085496
64,-2174305.108276,378.601490
65,-2173624.150668,680.957608
66,-2173383.647152,240.503516
67,-2172822.395064,561.252088
68,-2171936.280355,886.114709
69,-2171916.875171,19.405184
70,-2171827.884669,88.990501
71,-2171730.028852,97.855818
72,-2171647.142062,82.886790
73,-2171584.819488,62.322573
74,-2171527.214783,57.604706
75,-2171449.793389,77.421394
76,-2171368.330037,81.463352
77,-2171269.382972,98.947065
78,-2170822.418983,446.963989
79,-2170798.245463,24.173521
80,-2170741.931410,56.314052
81,-2170709.908217,32.023193
82,-2170651.509981,58.398236
83,-2170568.130220,83.379761
84,-2170432.153751,135.976469
85,-2170094.826001,337.327750
86,-2169500.229342,594.596659
87,-2169018.937272,481.292070
88,-2168789.187377,229.749895
89,-2168262.554250,526.633127
90,-2167738.641009,523.913241
91,-2166834.654681,903.986328
92,-2166806.671189,27.983492
93,-2166763.245071,43.426118
94,-2166717.605388,45.639683
95,-2166701.345269,16.260119
96,-2166681.945256,19.400013
97,-2166653.580866,28.364390
98,-2166196.258726,457.322140
99,-2166134.900788,61.357938
100,-2166063.768991,71.131797
101,-2165989.937937,73.831054
102,-2165951.043224,38.894713
103,-2165905.069817,45.973407
104,-2165415.038927,490.030889
105,-2165374.503985,40.534943
106,-2165339.692005,34.811980
107,-2165267.246427,72.445578
108,-2164800.695579,466.550848
109,-2164766.762733,33.932846
110,-2164712.901450,53.861283
111,-2164671.642042,41.259408
112,-2164629.427778,42.214265
113,-2164592.765231,36.662547
114,-2164559.490173,33.275057
115,-2164543.218037,16.272136
116,-2164536.079153,7.138884
117,-2164532.355661,3.723492
118,-2164466.971340,65.384321
119,-2164468.454012,1.482673
