Running on Individual D
Completed indexing bam file
Completed the cutting of contigs
Completed coverage table step
Setting 8 OMP threads
Generate input data
0,-3511589.009547,78786.439550
1,-3466817.504554,44771.504993
2,-3440026.587964,26790.916591
3,-3421306.980981,18719.606983
4,-3408758.365884,12548.615097
5,-3400254.136558,8504.229325
6,-3391978.236657,8275.899901
7,-3385033.383955,6944.852702
8,-3376724.742487,8308.641468
9,-3370175.861330,6548.881157
10,-3362229.485991,7946.375339
11,-3354024.744332,8204.741658
12,-3348279.296550,5745.447782
13,-3343240.646317,5038.650233
14,-3338883.992944,4356.653374
15,-3334446.562665,4437.430279
16,-3330744.595103,3701.967562
17,-3328264.869754,2479.725349
18,-3324150.394375,4114.475379
19,-3322137.404360,2012.990016
20,-3319793.386956,2344.017404
21,-3316205.811388,3587.575568
22,-3314185.981209,2019.830179
23,-3312354.120698,1831.860511
24,-3310446.279951,1907.840748
25,-3309555.892678,890.387272
26,-3308612.080953,943.811725
27,-3307854.923110,757.157844
28,-3306605.354680,1249.568429
29,-3304701.738209,1903.616472
30,-3304078.720911,623.017298
31,-3302553.843089,1524.877823
32,-3301826.124382,727.718707
33,-3301466.948001,359.176381
34,-3300999.712580,467.235421
35,-3299717.962749,1281.749831
36,-3298778.456195,939.506553
37,-3297869.627905,908.828291
38,-3297577.452857,292.175048
39,-3296537.204212,1040.248645
40,-3296256.139375,281.064837
41,-3295932.415943,323.723432
42,-3294814.130136,1118.285808
43,-3294097.954400,716.175736
44,-3293831.829345,266.125055
45,-3293628.977181,202.852164
46,-3292649.559254,979.417927
47,-3291716.642755,932.916499
48,-3291569.371336,147.271419
49,-3291420.174318,149.197018
50,-3291279.939362,140.234956
51,-3291125.348500,154.590862
52,-3290923.289378,202.059122
53,-3290333.062161,590.227217
54,-3290214.794883,118.267278
55,-3290122.460544,92.334339
56,-3289632.927110,489.533434
57,-3289561.296067,71.631043
58,-3289470.581981,90.714087
59,-3289302.952933,167.629047
60,-3288822.405823,480.547110
61,-3288649.007712,173.398111
62,-3288500.506229,148.501484
63,-3288291.269552,209.236676
64,-3287397.069913,894.199640
65,-3286896.601326,500.468586
66,-3286836.806591,59.794735
67,-3286786.172345,50.634246
68,-3286730.898996,55.273350
69,-3286689.061069,41.837927
70,-3286619.230264,69.830805
71,-3286545.597312,73.632953
72,-3286030.175338,515.421973
73,-3285876.057189,154.118149
74,-3285370.492182,505.565007
75,-3285257.868210,112.623972
76,-3284803.986015,453.882195
77,-3284702.206486,101.779529
78,-3284632.841627,69.364859
79,-3284579.863952,52.977675
80,-3284546.623918,33.240034
81,-3284499.888672,46.735246
82,-3284463.268816,36.619856
83,-3284447.468803,15.800013
84,-3284447.720129,0.251325
85,-3284413.396031,34.324098
86,-3284361.856997,51.539034
87,-3283942.214704,419.642293
88,-3283935.091788,7.122915
89,-3283886.381364,48.710424
90,-3283463.803755,422.577609
91,-3283437.130501,26.673254
92,-3283409.826656,27.303845
93,-3283378.799282,31.027374
94,-3283337.449717,41.349565
95,-3283268.037923,69.411794
96,-3283210.609556,57.428367
97,-3283154.705459,55.904098
98,-3283127.218093,27.487366
99,-3283079.989833,47.228260
100,-3283009.044057,70.945775
101,-3282944.556848,64.487209
102,-3282922.238473,22.318374
103,-3282885.051470,37.187003
104,-3282488.762847,396.288623
105,-3282484.783105,3.979742
106,-3282429.097718,55.685388
107,-3282428.977368,0.120349
108,-3282433.849783,4.872415
109,-3282414.230904,19.618879
110,-3282355.641820,58.589084
111,-3282281.328137,74.313683
112,-3281836.872583,444.455554
113,-3281811.072352,25.800231
114,-3281744.265311,66.807041
115,-3281688.002377,56.262934
116,-3281669.150493,18.851884
117,-3281638.058515,31.091978
118,-3281590.067828,47.990687
119,-3281548.094707,41.973121
120,-3281153.396446,394.698261
121,-3281126.041902,27.354544
122,-3281107.093438,18.948464
123,-3281106.920082,0.173356
124,-3281093.355317,13.564765
125,-3281071.456777,21.898541
126,-3281075.168137,3.711360
127,-3281067.719097,7.449040
128,-3281044.702444,23.016653
129,-3280975.437391,69.265053
130,-3280576.730170,398.707221
131,-3280552.360885,24.369285
132,-3280551.140607,1.220278
133,-3280525.773422,25.367185
134,-3280495.467135,30.306287
135,-3280117.452175,378.014960
136,-3280129.464084,12.011909
137,-3280129.844601,0.380517
138,-3280119.750509,10.094092
139,-3280113.119621,6.630888
140,-3280109.204030,3.915591
141,-3280105.785970,3.418060
142,-3280109.819668,4.033698
143,-3280112.911652,3.091985
144,-3280098.079007,14.832645
145,-3280095.191158,2.887850
146,-3280084.281711,10.909446
147,-3280084.106171,0.175540
148,-3280070.452702,13.653469
149,-3280063.524625,6.928078
150,-3280074.323216,10.798591
151,-3280079.328010,5.004794
152,-3280086.856208,7.528199
153,-3280091.887556,5.031348
154,-3280089.470841,2.416715
155,-3280081.214790,8.256051
156,-3280074.085776,7.129014
157,-3280060.619346,13.466430
158,-3280053.703839,6.915507
159,-3280057.697140,3.993301
160,-3280059.067457,1.370317
161,-3280061.471255,2.403797
162,-3280061.308981,0.162274
